regine,type,year,name,unit,value
139.D5AZ,INDUSTRI,2012,Zn,tonn,3.39
139.H3A,INDUSTRI,1992,Cd,tonn,0.011
139.H3A,INDUSTRI,1992,Cu,tonn,0.3
139.H3A,INDUSTRI,1992,Zn,tonn,1.2
139.H3A,INDUSTRI,1993,Cd,tonn,0.009
139.H3A,INDUSTRI,1993,Cu,tonn,0.2
139.H3A,INDUSTRI,1993,Zn,tonn,0.8
139.H3A,INDUSTRI,1994,Cd,tonn,0.009
139.H3A,INDUSTRI,1994,Cu,tonn,0.4
139.H3A,INDUSTRI,1994,Zn,tonn,1.4
139.H3A,INDUSTRI,1995,Cd,tonn,0.017
139.H3A,INDUSTRI,1995,Cu,tonn,0.4
139.H3A,INDUSTRI,1995,Zn,tonn,1.4
139.H3A,INDUSTRI,1996,Cd,tonn,0.004
139.H3A,INDUSTRI,1996,Cu,tonn,0.4
139.H3A,INDUSTRI,1996,Zn,tonn,1.4
139.H3A,INDUSTRI,1997,Cd,tonn,0.005
139.H3A,INDUSTRI,1997,Cu,tonn,0.4
139.H3A,INDUSTRI,1997,Zn,tonn,1.4
139.H3A,INDUSTRI,1998,Cd,tonn,0.006
139.H3A,INDUSTRI,1998,Cu,tonn,0.4
139.H3A,INDUSTRI,1998,Zn,tonn,1.5
139.H3A,INDUSTRI,1999,Cd,tonn,0.012
139.H3A,INDUSTRI,1999,Cu,tonn,0.4
139.H3A,INDUSTRI,1999,Zn,tonn,2.6
139.H3A,INDUSTRI,2000,Cd,tonn,0.016
139.H3A,INDUSTRI,2000,Cu,tonn,0.5
139.H3A,INDUSTRI,2000,Zn,tonn,4.5
139.H3A,INDUSTRI,2001,Cd,tonn,0.012
139.H3A,INDUSTRI,2001,Cu,tonn,0.6
139.H3A,INDUSTRI,2001,Zn,tonn,3.8
139.H3A,INDUSTRI,2002,Cd,tonn,0.0073
139.H3A,INDUSTRI,2002,Cu,tonn,0.4
139.H3A,INDUSTRI,2002,Zn,tonn,2.2
139.H3A,INDUSTRI,2003,Cd,tonn,0.0085
139.H3A,INDUSTRI,2003,Cu,tonn,0.4
139.H3A,INDUSTRI,2003,Zn,tonn,2.8
139.H3A,INDUSTRI,2004,Cd,tonn,0.007
139.H3A,INDUSTRI,2004,Cu,tonn,0.34
139.H3A,INDUSTRI,2004,Zn,tonn,2.3
139.H3A,INDUSTRI,2005,Cd,tonn,0.0074
139.H3A,INDUSTRI,2005,Cu,tonn,0.34
139.H3A,INDUSTRI,2005,Zn,tonn,2.1
139.H3A,INDUSTRI,2006,Cd,tonn,0.005900000000000001
139.H3A,INDUSTRI,2006,Cu,tonn,0.33
139.H3A,INDUSTRI,2006,Zn,tonn,2.2
139.H3A,INDUSTRI,2007,Cd,tonn,0.005900000000000001
139.H3A,INDUSTRI,2007,Cu,tonn,0.33
139.H3A,INDUSTRI,2007,Zn,tonn,2.2
139.H3A,INDUSTRI,2008,Cd,tonn,0.005900000000000001
139.H3A,INDUSTRI,2008,Cu,tonn,0.33
139.H3A,INDUSTRI,2008,Zn,tonn,2.2
150.40,INDUSTRI,2000,As,tonn,1.1e-06
150.40,INDUSTRI,2000,Cd,tonn,1e-06
150.40,INDUSTRI,2000,Cu,tonn,7e-06
150.40,INDUSTRI,2000,Ni,tonn,4e-06
150.40,INDUSTRI,2000,Pb,tonn,2e-06
150.40,INDUSTRI,2000,Zn,tonn,0.00020899999999999998
150.40,INDUSTRI,2001,Cd,tonn,1.3e-05
150.40,INDUSTRI,2001,Cu,tonn,6.7e-05
150.40,INDUSTRI,2001,Ni,tonn,6.7e-05
150.40,INDUSTRI,2001,Pb,tonn,6.7e-05
150.40,INDUSTRI,2001,Zn,tonn,0.00033600000000000004
150.40,INDUSTRI,2011,As,tonn,0.00011
150.40,INDUSTRI,2011,Cd,tonn,0.00011
150.40,INDUSTRI,2011,Cr,tonn,2.9999999999999997e-05
150.40,INDUSTRI,2011,Cu,tonn,2.9999999999999997e-05
150.40,INDUSTRI,2011,Hg,tonn,1.9e-05
150.40,INDUSTRI,2011,Ni,tonn,2.9999999999999997e-05
150.40,INDUSTRI,2011,Pb,tonn,8e-05
150.40,INDUSTRI,2011,Zn,tonn,0.00011
150.40,INDUSTRI,2012,As,tonn,0.00017
150.40,INDUSTRI,2012,Cd,tonn,0.0002
150.40,INDUSTRI,2012,Cu,tonn,0.0004
150.40,INDUSTRI,2012,Hg,tonn,1e-07
150.40,INDUSTRI,2012,Ni,tonn,0.0002
150.40,INDUSTRI,2012,Pb,tonn,0.0002
150.40,INDUSTRI,2012,Zn,tonn,5.9999999999999995e-05
151.30,INDUSTRI,1994,Cu,tonn,0.018
151.30,INDUSTRI,1994,Ni,tonn,0.092
151.30,INDUSTRI,1994,Zn,tonn,0.1657
151.30,INDUSTRI,1995,Zn,tonn,0.00017
151.30,INDUSTRI,1996,Zn,tonn,0.00017
151.30,INDUSTRI,1997,Zn,tonn,0.00017
151.30,INDUSTRI,1999,Zn,tonn,0.00017
151.30,INDUSTRI,2000,Cu,tonn,0.001
151.30,INDUSTRI,2001,As,tonn,2.9999999999999997e-05
151.30,INDUSTRI,2001,Cd,tonn,4e-05
151.30,INDUSTRI,2001,Cu,tonn,0.00041
151.30,INDUSTRI,2001,Pb,tonn,0.00016
151.30,INDUSTRI,2002,As,tonn,7e-06
151.30,INDUSTRI,2002,Cd,tonn,1e-05
151.30,INDUSTRI,2002,Cu,tonn,0.0001
151.30,INDUSTRI,2002,Pb,tonn,4e-05
151.30,INDUSTRI,2004,Cu,tonn,5e-06
151.30,INDUSTRI,2005,As,tonn,1e-05
151.30,INDUSTRI,2005,Cd,tonn,1e-05
151.30,INDUSTRI,2005,Cu,tonn,8.999999999999999e-05
151.30,INDUSTRI,2005,Hg,tonn,1e-05
151.30,INDUSTRI,2005,Pb,tonn,4e-05
151.30,INDUSTRI,2006,As,tonn,7e-06
151.30,INDUSTRI,2006,Cd,tonn,1e-05
151.30,INDUSTRI,2006,Cu,tonn,9.800000000000001e-05
151.30,INDUSTRI,2006,Pb,tonn,3.9e-05
151.30,INDUSTRI,2008,As,tonn,1e-05
151.30,INDUSTRI,2008,Cd,tonn,1.4e-05
151.30,INDUSTRI,2008,Cu,tonn,0.00014099999999999998
151.30,INDUSTRI,2008,Pb,tonn,5.6e-05
151.30,INDUSTRI,2009,As,tonn,0.00479
151.30,INDUSTRI,2009,Cd,tonn,0.00183
151.30,INDUSTRI,2009,Cu,tonn,0.0014399999999999999
151.30,INDUSTRI,2009,Hg,tonn,3.5999999999999994e-05
151.30,INDUSTRI,2009,Ni,tonn,0.09275
151.30,INDUSTRI,2009,Pb,tonn,0.011800000000000001
151.30,INDUSTRI,2009,Zn,tonn,0.00533
151.30,INDUSTRI,2010,As,tonn,0.0116
151.30,INDUSTRI,2010,Cd,tonn,0.00177
151.30,INDUSTRI,2010,Cr,tonn,0.0016799999999999999
151.30,INDUSTRI,2010,Cu,tonn,0.00174
151.30,INDUSTRI,2010,Hg,tonn,4e-05
151.30,INDUSTRI,2010,Ni,tonn,0.087
151.30,INDUSTRI,2010,Pb,tonn,0.01015
151.30,INDUSTRI,2010,Zn,tonn,0.00206
151.30,INDUSTRI,2011,As,tonn,0.00641
151.30,INDUSTRI,2011,Cd,tonn,0.00226
151.30,INDUSTRI,2011,Cr,tonn,0.009699999999999999
151.30,INDUSTRI,2011,Cu,tonn,0.00782
151.30,INDUSTRI,2011,Hg,tonn,0.00022
151.30,INDUSTRI,2011,Ni,tonn,0.11467
151.30,INDUSTRI,2011,Pb,tonn,0.01735
151.30,INDUSTRI,2011,Zn,tonn,0.04032
151.30,INDUSTRI,2012,As,tonn,0.01471
151.30,INDUSTRI,2012,Cd,tonn,0.0037400000000000003
151.30,INDUSTRI,2012,Cu,tonn,0.06631000000000001
151.30,INDUSTRI,2012,Hg,tonn,0.00026000000000000003
151.30,INDUSTRI,2012,Ni,tonn,0.18707
151.30,INDUSTRI,2012,Pb,tonn,0.0578
151.30,INDUSTRI,2012,Zn,tonn,0.14514
151.30,INDUSTRI,2013,As,tonn,0.00509
151.30,INDUSTRI,2013,Cd,tonn,0.00134
151.30,INDUSTRI,2013,Cr,tonn,0.0046
151.30,INDUSTRI,2013,Cu,tonn,0.0079
151.30,INDUSTRI,2013,Hg,tonn,2.9999999999999997e-05
151.30,INDUSTRI,2013,Ni,tonn,0.05904
151.30,INDUSTRI,2013,Pb,tonn,0.00937
151.30,INDUSTRI,2013,Zn,tonn,0.00232
151.30,INDUSTRI,2014,As,tonn,0.004889999999999999
151.30,INDUSTRI,2014,Cd,tonn,0.0014199999999999998
151.30,INDUSTRI,2014,Cr,tonn,0.00176
151.30,INDUSTRI,2014,Cu,tonn,0.00235
151.30,INDUSTRI,2014,Hg,tonn,2.9999999999999997e-05
151.30,INDUSTRI,2014,Ni,tonn,0.07126
151.30,INDUSTRI,2014,Pb,tonn,0.00893
151.30,INDUSTRI,2014,Zn,tonn,0.0027400000000000002
151.30,INDUSTRI,2015,As,tonn,0.0033
151.30,INDUSTRI,2015,Cd,tonn,0.0009
151.30,INDUSTRI,2015,Cr,tonn,0.0223
151.30,INDUSTRI,2015,Cu,tonn,0.0073
151.30,INDUSTRI,2015,Ni,tonn,0.059
151.30,INDUSTRI,2015,Pb,tonn,0.0058
151.30,INDUSTRI,2015,Zn,tonn,0.0111
151.30,INDUSTRI,2016,As,tonn,0.001645
151.30,INDUSTRI,2016,Cd,tonn,0.000465
151.30,INDUSTRI,2016,Cr,tonn,0.004368
151.30,INDUSTRI,2016,Cu,tonn,0.000325
151.30,INDUSTRI,2016,Hg,tonn,1.49e-05
151.30,INDUSTRI,2016,Ni,tonn,0.030947
151.30,INDUSTRI,2016,Pb,tonn,0.002918
151.30,INDUSTRI,2016,Zn,tonn,0.000669
151.30,INDUSTRI,2017,As,tonn,0.00048
151.30,INDUSTRI,2017,Cd,tonn,0.00035
151.30,INDUSTRI,2017,Cr,tonn,0.00822
151.30,INDUSTRI,2017,Cu,tonn,0.00015
151.30,INDUSTRI,2017,Hg,tonn,4e-05
151.30,INDUSTRI,2017,Ni,tonn,0.01641
151.30,INDUSTRI,2017,Pb,tonn,0.00206
151.30,INDUSTRI,2017,Zn,tonn,0.06315
151.30,INDUSTRI,2018,As,tonn,0.00065
151.30,INDUSTRI,2018,Cd,tonn,0.00031
151.30,INDUSTRI,2018,Cr,tonn,0.0084
151.30,INDUSTRI,2018,Cu,tonn,0.00059
151.30,INDUSTRI,2018,Hg,tonn,4e-05
151.30,INDUSTRI,2018,Ni,tonn,0.01986
151.30,INDUSTRI,2018,Pb,tonn,0.00144
151.30,INDUSTRI,2018,Zn,tonn,0.06527
151.30,INDUSTRI,2019,As,tonn,0.00064
151.30,INDUSTRI,2019,Cd,tonn,0.00035
151.30,INDUSTRI,2019,Cr,tonn,0.00418
151.30,INDUSTRI,2019,Cu,tonn,0.00032
151.30,INDUSTRI,2019,Hg,tonn,3e-05
151.30,INDUSTRI,2019,Ni,tonn,0.02
151.30,INDUSTRI,2019,Pb,tonn,0.00162
151.30,INDUSTRI,2019,Zn,tonn,0.06187
151.3A2,INDUSTRI,1990,Cu,tonn,0.046
151.3A2,INDUSTRI,1991,Cu,tonn,0.031
151.3A2,INDUSTRI,1992,Cu,tonn,0.023
151.3A2,INDUSTRI,1993,Cu,tonn,0.0309
151.3A2,INDUSTRI,1994,Cu,tonn,0.0192
151.3A2,INDUSTRI,1995,Cu,tonn,0.09
151.3A2,INDUSTRI,1996,Cu,tonn,0.045
151.3A2,INDUSTRI,1997,As,tonn,0.00645
151.3A2,INDUSTRI,1997,Cd,tonn,0.00065
151.3A2,INDUSTRI,1997,Cu,tonn,0.098
151.3A2,INDUSTRI,1997,Hg,tonn,5.9999999999999995e-05
151.3A2,INDUSTRI,1997,Ni,tonn,0.0026000000000000003
151.3A2,INDUSTRI,1997,Pb,tonn,0.009
151.3A2,INDUSTRI,1997,Zn,tonn,0.0077
151.3A2,INDUSTRI,1998,As,tonn,0.00617
151.3A2,INDUSTRI,1998,Cu,tonn,0.08
151.3A2,INDUSTRI,1998,Hg,tonn,9.1e-05
151.3A2,INDUSTRI,1998,Ni,tonn,0.00215
151.3A2,INDUSTRI,1998,Pb,tonn,0.00939
151.3A2,INDUSTRI,1998,Zn,tonn,0.00698
151.3A2,INDUSTRI,1999,Cu,tonn,0.0698
151.3A2,INDUSTRI,1999,Ni,tonn,0.0026000000000000003
151.3A2,INDUSTRI,1999,Pb,tonn,0.0114
151.3A2,INDUSTRI,1999,Zn,tonn,0.00925
151.3A2,INDUSTRI,2000,Cu,tonn,0.103
151.3A2,INDUSTRI,2000,Hg,tonn,7.000000000000001e-05
151.3A2,INDUSTRI,2000,Pb,tonn,0.0115
151.3A2,INDUSTRI,2001,Cu,tonn,0.033100000000000004
151.3A2,INDUSTRI,2001,Hg,tonn,1.8e-05
151.3A2,INDUSTRI,2001,Pb,tonn,0.01258
151.3A2,INDUSTRI,2002,Cu,tonn,0.0782
151.3A2,INDUSTRI,2002,Hg,tonn,4.8e-05
151.3A2,INDUSTRI,2002,Pb,tonn,0.01117
151.3A2,INDUSTRI,2003,Cu,tonn,0.10973
151.3A2,INDUSTRI,2003,Hg,tonn,1.2e-05
151.3A2,INDUSTRI,2003,Pb,tonn,0.00414
151.3A2,INDUSTRI,2004,Cu,tonn,0.01676
151.3A2,INDUSTRI,2005,Cu,tonn,0.019379999999999998
151.3A2,INDUSTRI,2005,Pb,tonn,0.0018077000000000002
151.3A2,INDUSTRI,2006,Cu,tonn,0.022177
151.3A2,INDUSTRI,2006,Hg,tonn,1.8599999999999998e-05
151.3A2,INDUSTRI,2006,Pb,tonn,0.0007431
151.3A2,INDUSTRI,2007,Cr,tonn,0.018916342000000003
151.3A2,INDUSTRI,2007,Cu,tonn,0.009702342000000001
151.3A2,INDUSTRI,2007,Hg,tonn,1.6889262e-05
151.3A2,INDUSTRI,2007,Pb,tonn,0.0005528400000000001
151.3A2,INDUSTRI,2008,Cr,tonn,0.009450000000000002
151.3A2,INDUSTRI,2008,Cu,tonn,0.004792500000000001
151.3A2,INDUSTRI,2008,Hg,tonn,6.75e-06
151.3A2,INDUSTRI,2008,Pb,tonn,0.00040500000000000003
155.BB,INDUSTRI,1993,Cu,tonn,0.12
155.BB,INDUSTRI,1993,Pb,tonn,0.42
155.BB,INDUSTRI,1993,Zn,tonn,22.0
155.BB,INDUSTRI,1994,Cu,tonn,0.12
155.BB,INDUSTRI,1994,Pb,tonn,0.42
155.BB,INDUSTRI,1994,Zn,tonn,22.0
155.BB,INDUSTRI,1995,Cu,tonn,0.12
155.BB,INDUSTRI,1995,Pb,tonn,0.42
155.BB,INDUSTRI,1995,Zn,tonn,22.0
155.BB,INDUSTRI,1996,Cd,tonn,0.009
155.BB,INDUSTRI,1996,Cu,tonn,0.12
155.BB,INDUSTRI,1996,Pb,tonn,0.42
155.BB,INDUSTRI,1996,Zn,tonn,22.0
155.BB,INDUSTRI,1997,Cd,tonn,0.0024
155.BB,INDUSTRI,1997,Cu,tonn,0.12
155.BB,INDUSTRI,1997,Pb,tonn,0.126
155.BB,INDUSTRI,1997,Zn,tonn,26.8
155.BB,INDUSTRI,1998,Pb,tonn,0.096
155.BB,INDUSTRI,1998,Zn,tonn,28.7
155.BB,INDUSTRI,1999,Pb,tonn,0.047
155.BB,INDUSTRI,1999,Zn,tonn,36.5
155.BB,INDUSTRI,2000,Pb,tonn,0.035
155.BB,INDUSTRI,2000,Zn,tonn,23.2
155.BB,INDUSTRI,2001,Cu,tonn,0.2
155.BB,INDUSTRI,2001,Pb,tonn,0.038
155.BB,INDUSTRI,2001,Zn,tonn,16.3
155.BB,INDUSTRI,2002,Pb,tonn,0.015
155.BB,INDUSTRI,2002,Zn,tonn,18.0
155.BB,INDUSTRI,2003,Pb,tonn,0.015
155.BB,INDUSTRI,2003,Zn,tonn,18.0
156.32,INDUSTRI,2006,Cd,tonn,0.024829999999999998
156.32,INDUSTRI,2006,Cu,tonn,0.019469999999999998
156.32,INDUSTRI,2006,Hg,tonn,3e-06
156.32,INDUSTRI,2006,Ni,tonn,0.00577
156.32,INDUSTRI,2006,Pb,tonn,0.02678
156.32,INDUSTRI,2006,Zn,tonn,11.416
156.32,INDUSTRI,2016,Cr,tonn,0.00023
156.32,INDUSTRI,2017,As,tonn,0.00029
156.32,INDUSTRI,2017,Cd,tonn,0.00333
156.32,INDUSTRI,2017,Cr,tonn,0.00046
156.32,INDUSTRI,2017,Cu,tonn,0.01037
156.32,INDUSTRI,2017,Hg,tonn,1e-05
156.32,INDUSTRI,2017,Ni,tonn,0.00283
156.32,INDUSTRI,2017,Pb,tonn,0.01172
156.32,INDUSTRI,2017,Zn,tonn,3.575
156.32,INDUSTRI,2018,As,tonn,0.00013
156.32,INDUSTRI,2018,Cd,tonn,0.00389
156.32,INDUSTRI,2018,Cr,tonn,0.00028
156.32,INDUSTRI,2018,Cu,tonn,0.01275
156.32,INDUSTRI,2018,Hg,tonn,3e-06
156.32,INDUSTRI,2018,Ni,tonn,0.0022
156.32,INDUSTRI,2018,Pb,tonn,0.01379
156.32,INDUSTRI,2018,Zn,tonn,3.099
156.32,INDUSTRI,2019,As,tonn,0.00017
156.32,INDUSTRI,2019,Cd,tonn,0.00187
156.32,INDUSTRI,2019,Cr,tonn,0.00022
156.32,INDUSTRI,2019,Cu,tonn,0.00368
156.32,INDUSTRI,2019,Hg,tonn,2e-06
156.32,INDUSTRI,2019,Ni,tonn,0.00231
156.32,INDUSTRI,2019,Pb,tonn,0.00547
156.32,INDUSTRI,2019,Zn,tonn,1.212
156.AA,INDUSTRI,1997,Cu,tonn,1.4990999999999999
156.AA,INDUSTRI,1997,Ni,tonn,0.1725
156.AA,INDUSTRI,1997,Zn,tonn,2.9726999999999997
156.AA,INDUSTRI,1998,Cu,tonn,5.142
156.AA,INDUSTRI,1998,Ni,tonn,0.728
156.AA,INDUSTRI,1998,Zn,tonn,3.49
156.AA,INDUSTRI,1999,As,tonn,0.001
156.AA,INDUSTRI,1999,Cr,tonn,0.001
156.AA,INDUSTRI,1999,Cu,tonn,4.868
156.AA,INDUSTRI,1999,Hg,tonn,3e-06
156.AA,INDUSTRI,1999,Ni,tonn,0.5
156.AA,INDUSTRI,1999,Pb,tonn,0.032
156.AA,INDUSTRI,1999,Zn,tonn,3.855
156.AA,INDUSTRI,2000,As,tonn,0.0029
156.AA,INDUSTRI,2000,Cd,tonn,0.0006
156.AA,INDUSTRI,2000,Cr,tonn,0.001
156.AA,INDUSTRI,2000,Cu,tonn,4.405
156.AA,INDUSTRI,2000,Hg,tonn,0.000203
156.AA,INDUSTRI,2000,Ni,tonn,0.32
156.AA,INDUSTRI,2000,Pb,tonn,0.202
156.AA,INDUSTRI,2000,Zn,tonn,4.9973
156.AA,INDUSTRI,2001,As,tonn,0.0007
156.AA,INDUSTRI,2001,Cd,tonn,2.9999999999999997e-05
156.AA,INDUSTRI,2001,Cr,tonn,0.0007
156.AA,INDUSTRI,2001,Cu,tonn,2.1472
156.AA,INDUSTRI,2001,Hg,tonn,7.2e-05
156.AA,INDUSTRI,2001,Ni,tonn,0.178
156.AA,INDUSTRI,2001,Pb,tonn,0.088
156.AA,INDUSTRI,2001,Zn,tonn,3.136
156.AA,INDUSTRI,2002,As,tonn,0.00030000000000000003
156.AA,INDUSTRI,2002,Cd,tonn,1.8e-05
156.AA,INDUSTRI,2002,Cr,tonn,0.0003
156.AA,INDUSTRI,2002,Cu,tonn,2.6505
156.AA,INDUSTRI,2002,Hg,tonn,2.1e-05
156.AA,INDUSTRI,2002,Ni,tonn,0.395
156.AA,INDUSTRI,2002,Pb,tonn,0.045
156.AA,INDUSTRI,2002,Zn,tonn,1.718
156.AA,INDUSTRI,2003,As,tonn,0.0008
156.AA,INDUSTRI,2003,Cd,tonn,0.000209
156.AA,INDUSTRI,2003,Cr,tonn,0.0002
156.AA,INDUSTRI,2003,Cu,tonn,4.171
156.AA,INDUSTRI,2003,Hg,tonn,5e-05
156.AA,INDUSTRI,2003,Ni,tonn,0.449
156.AA,INDUSTRI,2003,Pb,tonn,0.084
156.AA,INDUSTRI,2003,Zn,tonn,3.598
156.AA,INDUSTRI,2004,As,tonn,0.003
156.AA,INDUSTRI,2004,Cd,tonn,0.001507
156.AA,INDUSTRI,2004,Cr,tonn,0.0004
156.AA,INDUSTRI,2004,Cu,tonn,3.132
156.AA,INDUSTRI,2004,Hg,tonn,6e-05
156.AA,INDUSTRI,2004,Ni,tonn,0.462
156.AA,INDUSTRI,2004,Pb,tonn,0.124
156.AA,INDUSTRI,2004,Zn,tonn,25.4358
156.AA,INDUSTRI,2005,As,tonn,0.00238
156.AA,INDUSTRI,2005,Cd,tonn,0.00015900000000000002
156.AA,INDUSTRI,2005,Cr,tonn,0.0002
156.AA,INDUSTRI,2005,Cu,tonn,1.99319
156.AA,INDUSTRI,2005,Hg,tonn,8e-05
156.AA,INDUSTRI,2005,Ni,tonn,0.34119
156.AA,INDUSTRI,2005,Pb,tonn,0.05797
156.AA,INDUSTRI,2005,Zn,tonn,3.54825
156.AA,INDUSTRI,2006,As,tonn,0.042122
156.AA,INDUSTRI,2006,Cd,tonn,0.044134
156.AA,INDUSTRI,2006,Cr,tonn,0.0009
156.AA,INDUSTRI,2006,Cu,tonn,2.7695
156.AA,INDUSTRI,2006,Hg,tonn,0.0010435
156.AA,INDUSTRI,2006,Ni,tonn,0.4605
156.AA,INDUSTRI,2006,Pb,tonn,0.36348
156.AA,INDUSTRI,2006,Zn,tonn,5.57826
156.AA,INDUSTRI,2007,As,tonn,0.0875512
156.AA,INDUSTRI,2007,Cd,tonn,0.0231261
156.AA,INDUSTRI,2007,Cr,tonn,0.14895999999999998
156.AA,INDUSTRI,2007,Cu,tonn,4.1063
156.AA,INDUSTRI,2007,Hg,tonn,0.00308569
156.AA,INDUSTRI,2007,Ni,tonn,0.8623
156.AA,INDUSTRI,2007,Pb,tonn,0.5352
156.AA,INDUSTRI,2007,Zn,tonn,8.6587322
156.AA,INDUSTRI,2008,As,tonn,0.035548
156.AA,INDUSTRI,2008,Cd,tonn,0.029161
156.AA,INDUSTRI,2008,Cu,tonn,3.0553
156.AA,INDUSTRI,2008,Hg,tonn,0.001322
156.AA,INDUSTRI,2008,Ni,tonn,0.5763
156.AA,INDUSTRI,2008,Pb,tonn,0.4303
156.AA,INDUSTRI,2008,Zn,tonn,8.7524
156.AA,INDUSTRI,2009,As,tonn,0.002333
156.AA,INDUSTRI,2009,Cd,tonn,0.000433
156.AA,INDUSTRI,2009,Cu,tonn,0.0033
156.AA,INDUSTRI,2009,Hg,tonn,6.26e-05
156.AA,INDUSTRI,2009,Ni,tonn,0.00121
156.AA,INDUSTRI,2009,Pb,tonn,0.03803
156.AA,INDUSTRI,2009,Zn,tonn,0.0065899999999999995
156.AA,INDUSTRI,2010,As,tonn,0.03474
156.AA,INDUSTRI,2010,Cd,tonn,0.04211
156.AA,INDUSTRI,2010,Cr,tonn,0.05
156.AA,INDUSTRI,2010,Cu,tonn,0.5263
156.AA,INDUSTRI,2010,Hg,tonn,0.000591
156.AA,INDUSTRI,2010,Ni,tonn,0.00092
156.AA,INDUSTRI,2010,Pb,tonn,0.3802
156.AA,INDUSTRI,2010,Zn,tonn,1.12455
156.AA,INDUSTRI,2011,As,tonn,0.054999900000000004
156.AA,INDUSTRI,2011,Cd,tonn,0.0276789
156.AA,INDUSTRI,2011,Cr,tonn,0.036378
156.AA,INDUSTRI,2011,Cu,tonn,0.41791
156.AA,INDUSTRI,2011,Hg,tonn,0.0005628
156.AA,INDUSTRI,2011,Ni,tonn,0.00268
156.AA,INDUSTRI,2011,Pb,tonn,0.22198
156.AA,INDUSTRI,2011,Zn,tonn,1.179277
156.AA,INDUSTRI,2012,As,tonn,0.060658000000000004
156.AA,INDUSTRI,2012,Cd,tonn,0.020798
156.AA,INDUSTRI,2012,Cu,tonn,0.5802700000000001
156.AA,INDUSTRI,2012,Hg,tonn,0.0003669
156.AA,INDUSTRI,2012,Ni,tonn,0.00125
156.AA,INDUSTRI,2012,Pb,tonn,0.47270999999999996
156.AA,INDUSTRI,2012,Zn,tonn,1.4075
156.AA,INDUSTRI,2013,As,tonn,0.039672000000000006
156.AA,INDUSTRI,2013,Cd,tonn,0.022823
156.AA,INDUSTRI,2013,Cr,tonn,0.01347
156.AA,INDUSTRI,2013,Cu,tonn,0.25721
156.AA,INDUSTRI,2013,Hg,tonn,0.0002067
156.AA,INDUSTRI,2013,Ni,tonn,0.00067
156.AA,INDUSTRI,2013,Pb,tonn,0.14679999999999999
156.AA,INDUSTRI,2013,Zn,tonn,2.20242
156.AA,INDUSTRI,2014,As,tonn,0.04341
156.AA,INDUSTRI,2014,Cd,tonn,0.0104437
156.AA,INDUSTRI,2014,Cr,tonn,0.009909999999999999
156.AA,INDUSTRI,2014,Cu,tonn,0.24622
156.AA,INDUSTRI,2014,Hg,tonn,0.0003045
156.AA,INDUSTRI,2014,Ni,tonn,0.00146
156.AA,INDUSTRI,2014,Pb,tonn,0.0692
156.AA,INDUSTRI,2014,Zn,tonn,0.49347
156.AA,INDUSTRI,2015,As,tonn,0.0464
156.AA,INDUSTRI,2015,Cd,tonn,0.0031
156.AA,INDUSTRI,2015,Cr,tonn,0.0073
156.AA,INDUSTRI,2015,Cu,tonn,0.3119
156.AA,INDUSTRI,2015,Hg,tonn,0.0002
156.AA,INDUSTRI,2015,Ni,tonn,0.0524
156.AA,INDUSTRI,2015,Pb,tonn,0.033
156.AA,INDUSTRI,2015,Zn,tonn,0.12440000000000001
156.AA,INDUSTRI,2016,As,tonn,0.0454
156.AA,INDUSTRI,2016,Cd,tonn,0.0047371
156.AA,INDUSTRI,2016,Cr,tonn,0.02916
156.AA,INDUSTRI,2016,Cu,tonn,0.26951
156.AA,INDUSTRI,2016,Hg,tonn,0.0002381
156.AA,INDUSTRI,2016,Ni,tonn,0.07427
156.AA,INDUSTRI,2016,Pb,tonn,0.02785
156.AA,INDUSTRI,2016,Zn,tonn,0.21057
156.AA,INDUSTRI,2017,As,tonn,0.000752
156.AA,INDUSTRI,2017,Cd,tonn,0.005381
156.AA,INDUSTRI,2017,Cr,tonn,0.04589
156.AA,INDUSTRI,2017,Cu,tonn,0.164784
156.AA,INDUSTRI,2017,Hg,tonn,5.07e-05
156.AA,INDUSTRI,2017,Ni,tonn,0.092624
156.AA,INDUSTRI,2017,Pb,tonn,0.0257845
156.AA,INDUSTRI,2017,Zn,tonn,0.37175
156.AA,INDUSTRI,2018,As,tonn,0.0004213
156.AA,INDUSTRI,2018,Cd,tonn,2.33e-05
156.AA,INDUSTRI,2018,Cr,tonn,0.004058
156.AA,INDUSTRI,2018,Cu,tonn,0.12348
156.AA,INDUSTRI,2018,Hg,tonn,4.76e-05
156.AA,INDUSTRI,2018,Ni,tonn,0.003994
156.AA,INDUSTRI,2018,Pb,tonn,0.017289
156.AA,INDUSTRI,2018,Zn,tonn,0.150285
156.AA,INDUSTRI,2019,As,tonn,3.57e-05
156.AA,INDUSTRI,2019,Cd,tonn,0.0002699
156.AA,INDUSTRI,2019,Cr,tonn,0.0023374
156.AA,INDUSTRI,2019,Cu,tonn,0.069947
156.AA,INDUSTRI,2019,Hg,tonn,2.4e-06
156.AA,INDUSTRI,2019,Ni,tonn,0.040291
156.AA,INDUSTRI,2019,Pb,tonn,0.0025375
156.AA,INDUSTRI,2019,Zn,tonn,0.138497
164.2Z,INDUSTRI,1996,Ni,tonn,0.0007
164.2Z,INDUSTRI,1996,Zn,tonn,1e-05
164.2Z,INDUSTRI,1997,Ni,tonn,0.0019299999999999999
164.2Z,INDUSTRI,1997,Zn,tonn,0.00134
164.2Z,INDUSTRI,1998,Ni,tonn,1e-05
