regine;ret_as;ret_cd;ret_cr;ret_cu;ret_hg;ret_ni;ret_pb;ret_zn
028.CA;0;0;0;0;0;0;0;0
028.C21;0;0;0;0;0;0;0;0
028.C1;0;0;0;0;0;0;0;0
028.C9;0;0;0;0;0;0;0;0
028.C22;0;0;0;0;0;0;0;0
028.D0;0;0;0;0;0;0;0;0
028.B;0;0;0;0;0;0;0;0
011.AC;0;0;0;0;0;0;0;0
011.AD;0;0;0;0;0;0;0;0
022.J6;0;0;0;0;0;0;0;0
022.J3;0;0;0;0;0;0;0;0
022.J2;0;0;0;0;0;0;0;0
022.J1;0;0;0;0;0;0;0;0
022.J4;0;0;0;0;0;0;0;0
022.J5;0;0;0;0;0;0;0;0
002.JE42;0;0;0;0;0;0;0;0
002.JE3;0;0;0;0;0;0;0;0
002.JE41;0;0;0;0;0;0;0;0
002.JE5;0;0;0;0;0;0;0;0
002.JE4Z;0;0;0;0;0;0;0;0
002.JE60;0;0;0;0;0;0;0;0
002.JE1;0;0;0;0;0;0;0;0
002.JE2;0;0;0;0;0;0;0;0
196.H2;0;0;0;0;0;0;0;0
196.H11;0;0;0;0;0;0;0;0
196.H12;0;0;0;0;0;0;0;0
196.H1Z;0;0;0;0;0;0;0;0
194.3C0;0;0;0;0;0;0;0;0
194.3B;0;0;0;0;0;0;0;0
194.3CZ;0;0;0;0;0;0;0;0
194.3D1;0;0;0;0;0;0;0;0
194.3D2;0;0;0;0;0;0;0;0
015.JE;0;0;0;0;0;0;0;0
015.JD5;0;0;0;0;0;0;0;0
247.7D;0;0;0;0;0;0;0;0
247.7C;0;0;0;0;0;0;0;0
016.EAAC;0;0;0;0;0;0;0;0
016.EAAB3;0;0;0;0;0;0;0;0
016.EAAD;0;0;0;0;0;0;0;0
016.EAAB4;0;0;0;0;0;0;0;0
019.DDE0;0;0;0;0;0;0;0;0
019.DDD;0;0;0;0;0;0;0;0
019.DDF;0;0;0;0;0;0;0;0
075.DCB;0;0;0;0;0;0;0;0
046.4D;0;0;0;0;0;0;0;0
046.4C;0;0;0;0;0;0;0;0
308.2EB0;0;0;0;0;0;0;0;0
308.2EC;0;0;0;0;0;0;0;0
308.2EBZ;0;0;0;0;0;0;0;0
174.4E21;0;0;0;0;0;0;0;0
174.4E1;0;0;0;0;0;0;0;0
174.4E22;0;0;0;0;0;0;0;0
174.4D;0;0;0;0;0;0;0;0
174.4BA;0;0;0;0;0;0;0;0
016.EE1B;0;0;0;0;0;0;0;0
016.EE1A;0;0;0;0;0;0;0;0
124.ED;0;0;0;0;0;0;0;0
049.3B;0;0;0;0;0;0;0;0
212.B4D;0;0;0;0;0;0;0;0
002.DHB2AB;0;0;0;0;0;0;0;0
050.A3;0;0;0;0;0;0;0;0
050.A4;0;0;0;0;0;0;0;0
050.A9;0;0;0;0;0;0;0;0
050.B2;0;0;0;0;0;0;0;0
050.B1;0;0;0;0;0;0;0;0
050.AA11;0;0;0;0;0;0;0;0
050.AA2;0;0;0;0;0;0;0;0
016.AF;0;0;0;0;0;0;0;0
016.AE;0;0;0;0;0;0;0;0
234.GAB2;0;0;0;0;0;0;0;0
234.GAB1;0;0;0;0;0;0;0;0
062.GB;0;0;0;0;0;0;0;0
062.GC;0;0;0;0;0;0;0;0
121.AAB;0;0;0;0;0;0;0;0
121.AAA;0;0;0;0;0;0;0;0
121.AAC;0;0;0;0;0;0;0;0
070.5AD1;0;0;0;0;0;0;0;0
070.5AD2;0;0;0;0;0;0;0;0
070.5AD3;0;0;0;0;0;0;0;0
070.5AD4;0;0;0;0;0;0;0;0
063.BB1B1Z;0;0;0;0;0;0;0;0
012.GJ;0;0;0;0;0;0;0;0
012.GH;0;0;0;0;0;0;0;0
135.3B;0;0;0;0;0;0;0;0
135.3A;0;0;0;0;0;0;0;0
157.4C;0;0;0;0;0;0;0;0
157.4D;0;0;0;0;0;0;0;0
313.1B1B;0;0;0;0;0;0;0;0
313.1B1C;0;0;0;0;0;0;0;0
031.BC;0;0;0;0;0;0;0;0
031.A3F;0;0;0;0;0;0;0;0
030.D;0;0;0;0;0;0;0;0
021.JC;0;0;0;0;0;0;0;0
021.JB;0;0;0;0;0;0;0;0
173.6D;0;0;0;0;0;0;0;0
173.6C;0;0;0;0;0;0;0;0
212.AG21;0;0;0;0;0;0;0;0
212.AG1;0;0;0;0;0;0;0;0
212.AG22;0;0;0;0;0;0;0;0
212.AG2A;0;0;0;0;0;0;0;0
212.AF5;0;0;0;0;0;0;0;0
212.AF6;0;0;0;0;0;0;0;0
167.3B;0;0;0;0;0;0;0;0
073.CD212;0;0;0;0;0;0;0;0
073.CD1;0;0;0;0;0;0;0;0
073.CD22;0;0;0;0;0;0;0;0
073.CD211;0;0;0;0;0;0;0;0
073.CD21A0;0;0;0;0;0;0;0;0
039.3B;0;0;0;0;0;0;0;0
228.BD;0;0;0;0;0;0;0;0
228.BC;0;0;0;0;0;0;0;0
015.AC0;0;0;0;0;0;0;0;0
015.AD;0;0;0;0;0;0;0;0
015.ACZ;0;0;0;0;0;0;0;0
015.AE;0;0;0;0;0;0;0;0
306.A;0;0;0;0;0;0;0;0
306.B;0;0;0;0;0;0;0;0
151.K4;0;0;0;0;0;0;0;0
151.K3;0;0;0;0;0;0;0;0
015.G2B;0;0;0;0;0;0;0;0
012.CFF;0;0;0;0;0;0;0;0
073.EB;0;0;0;0;0;0;0;0
073.EA;0;0;0;0;0;0;0;0
070.E5;0;0;0;0;0;0;0;0
070.E2;0;0;0;0;0;0;0;0
070.E81;0;0;0;0;0;0;0;0
070.E71;0;0;0;0;0;0;0;0
070.E72;0;0;0;0;0;0;0;0
070.E40;0;0;0;0;0;0;0;0
070.E6;0;0;0;0;0;0;0;0
070.E3;0;0;0;0;0;0;0;0
070.E82;0;0;0;0;0;0;0;0
070.E1;0;0;0;0;0;0;0;0
205.E10;0;0;0;0;0;0;0;0
205.E2;0;0;0;0;0;0;0;0
156.3D;0;0;0;0;0;0;0;0
017.F22;0;0;0;0;0;0;0;0
017.F1;0;0;0;0;0;0;0;0
017.F21;0;0;0;0;0;0;0;0
017.F41;0;0;0;0;0;0;0;0
017.F3;0;0;0;0;0;0;0;0
212.H2AB;0;0;0;0;0;0;0;0
155.D1B;0;0;0;0;0;0;0;0
021.D3B;0;0;0;0;0;0;0;0
311.J4AC;0;0;0;0;0;0;0;0
198.3B;0;0;0;0;0;0;0;0
198.3A;0;0;0;0;0;0;0;0
124.AG;0;0;0;0;0;0;0;0
124.AF;0;0;0;0;0;0;0;0
246.G;0;0;0;0;0;0;0;0
012.CJ3;0;0;0;0;0;0;0;0
012.CJ4;0;0;0;0;0;0;0;0
019.CAB;0;0;0;0;0;0;0;0
303.4B;0;0;0;0;0;0;0;0
019.A4;0;0;0;0;0;0;0;0
019.B8;0;0;0;0;0;0;0;0
019.B42;0;0;0;0;0;0;0;0
019.B50;0;0;0;0;0;0;0;0
019.B41;0;0;0;0;0;0;0;0
019.B31;0;0;0;0;0;0;0;0
019.B1;0;0;0;0;0;0;0;0
019.B2A;0;0;0;0;0;0;0;0
019.B20;0;0;0;0;0;0;0;0
019.B7;0;0;0;0;0;0;0;0
019.B6;0;0;0;0;0;0;0;0
019.A3;0;0;0;0;0;0;0;0
019.B32;0;0;0;0;0;0;0;0
019.B4Z;0;0;0;0;0;0;0;0
244.AD20;0;0;0;0;0;0;0;0
244.AD1;0;0;0;0;0;0;0;0
244.AD9;0;0;0;0;0;0;0;0
244.AD2A;0;0;0;0;0;0;0;0
244.ADA;0;0;0;0;0;0;0;0
002.A2A;0;0;0;0;0;0;0;0
161.1B21;0;0;0;0;0;0;0;0
161.1B22;0;0;0;0;0;0;0;0
161.1B1;0;0;0;0;0;0;0;0
161.1C;0;0;0;0;0;0;0;0
212.B4B;0;0;0;0;0;0;0;0
212.B4C;0;0;0;0;0;0;0;0
212.B4A;0;0;0;0;0;0;0;0
015.NH;0;0;0;0;0;0;0;0
015.NJ;0;0;0;0;0;0;0;0
049.BB5B;0;0;0;0;0;0;0;0
027.1AB;0;0;0;0;0;0;0;0
027.1AA;0;0;0;0;0;0;0;0
172.C2;0;0;0;0;0;0;0;0
172.C9;0;0;0;0;0;0;0;0
172.C1;0;0;0;0;0;0;0;0
172.B;0;0;0;0;0;0;0;0
172.D;0;0;0;0;0;0;0;0
172.CA;0;0;0;0;0;0;0;0
229.4D;0;0;0;0;0;0;0;0
212.EAD1;0;0;0;0;0;0;0;0
212.EAD2;0;0;0;0;0;0;0;0
099.G1;0;0;0;0;0;0;0;0
099.G3;0;0;0;0;0;0;0;0
099.G4;0;0;0;0;0;0;0;0
099.G2;0;0;0;0;0;0;0;0
099.F3;0;0;0;0;0;0;0;0
001.J4;0;0;0;0;0;0;0;0
001.J2;0;0;0;0;0;0;0;0
001.J1;0;0;0;0;0;0;0;0
001.J3;0;0;0;0;0;0;0;0
001.K2;0;0;0;0;0;0;0;0
001.K110;0;0;0;0;0;0;0;0
164.J6;0;0;0;0;0;0;0;0
164.J3;0;0;0;0;0;0;0;0
164.J4;0;0;0;0;0;0;0;0
164.J5;0;0;0;0;0;0;0;0
164.J8;0;0;0;0;0;0;0;0
164.J7;0;0;0;0;0;0;0;0
056.2B;0;0;0;0;0;0;0;0
056.2C;0;0;0;0;0;0;0;0
012.D8AB;0;0;0;0;0;0;0;0
012.D8AA;0;0;0;0;0;0;0;0
303.83B;0;0;0;0;0;0;0;0
246.E31;0;0;0;0;0;0;0;0
246.E5;0;0;0;0;0;0;0;0
246.E32;0;0;0;0;0;0;0;0
246.E4;0;0;0;0;0;0;0;0
246.E3Z;0;0;0;0;0;0;0;0
246.E6;0;0;0;0;0;0;0;0
049.A4C;0;0;0;0;0;0;0;0
049.A4B4;0;0;0;0;0;0;0;0
049.A4B3;0;0;0;0;0;0;0;0
209.4AC;0;0;0;0;0;0;0;0
209.4AD;0;0;0;0;0;0;0;0
033.E0;0;0;0;0;0;0;0;0
170.5F;0;0;0;0;0;0;0;0
109.CC1;0;0;0;0;0;0;0;0
109.CC2;0;0;0;0;0;0;0;0
109.CC4;0;0;0;0;0;0;0;0
109.CC3;0;0;0;0;0;0;0;0
023.C30;0;0;0;0;0;0;0;0
023.C5;0;0;0;0;0;0;0;0
023.C6;0;0;0;0;0;0;0;0
023.C4;0;0;0;0;0;0;0;0
023.C20;0;0;0;0;0;0;0;0
023.C1;0;0;0;0;0;0;0;0
023.B23;0;0;0;0;0;0;0;0
023.B13;0;0;0;0;0;0;0;0
023.C3Z;0;0;0;0;0;0;0;0
220.6B;0;0;0;0;0;0;0;0
220.6A;0;0;0;0;0;0;0;0
212.M6;0;0;0;0;0;0;0;0
212.M4;0;0;0;0;0;0;0;0
212.M5;0;0;0;0;0;0;0;0
212.M3;0;0;0;0;0;0;0;0
015.R42;0;0;0;0;0;0;0;0
015.R32;0;0;0;0;0;0;0;0
036.BAC0;0;0;0;0;0;0;0;0
036.BAB;0;0;0;0;0;0;0;0
111.2B;0;0;0;0;0;0;0;0
111.2A;0;0;0;0;0;0;0;0
025.3C9;0;0;0;0;0;0;0;0
025.3C1;0;0;0;0;0;0;0;0
025.3C6;0;0;0;0;0;0;0;0
025.3C40;0;0;0;0;0;0;0;0
025.3C20;0;0;0;0;0;0;0;0
025.3C30;0;0;0;0;0;0;0;0
025.3C5;0;0;0;0;0;0;0;0
025.3B1;0;0;0;0;0;0;0;0
025.3D0;0;0;0;0;0;0;0;0
156.CABBB;0;0;0;0;0;0;0;0
212.EAE;0;0;0;0;0;0;0;0
096.1B;0;0;0;0;0;0;0;0
096.1A;0;0;0;0;0;0;0;0
016.BEE2B;0;0;0;0;0;0;0;0
016.BEE2A;0;0;0;0;0;0;0;0
002.CAD5;0;0;0;0;0;0;0;0
002.CAD6;0;0;0;0;0;0;0;0
002.CAE1;0;0;0;0;0;0;0;0
002.CAE2;0;0;0;0;0;0;0;0
308.1B;0;0;0;0;0;0;0;0
308.1A;0;0;0;0;0;0;0;0
308.1C0;0;0;0;0;0;0;0;0
156.CF;0;0;0;0;0;0;0;0
156.CE;0;0;0;0;0;0;0;0
156.CG;0;0;0;0;0;0;0;0
311.N1B;0;0;0;0;0;0;0;0
186.2B;0;0;0;0;0;0;0;0
186.2C;0;0;0;0;0;0;0;0
019.DDB1B;0;0;0;0;0;0;0;0
196.2A2B;0;0;0;0;0;0;0;0
196.2A2A;0;0;0;0;0;0;0;0
012.F5B;0;0;0;0;0;0;0;0
012.F5A;0;0;0;0;0;0;0;0
012.CC73;0;0;0;0;0;0;0;0
012.CD1;0;0;0;0;0;0;0;0
012.CC82;0;0;0;0;0;0;0;0
012.CD20;0;0;0;0;0;0;0;0
012.CC72;0;0;0;0;0;0;0;0
086.E;0;0;0;0;0;0;0;0
086.F;0;0;0;0;0;0;0;0
097.3C;0;0;0;0;0;0;0;0
097.3B;0;0;0;0;0;0;0;0
002.DFB61;0;0;0;0;0;0;0;0
002.DFB5;0;0;0;0;0;0;0;0
002.DFB62;0;0;0;0;0;0;0;0
002.DFB8;0;0;0;0;0;0;0;0
002.DFB7;0;0;0;0;0;0;0;0
002.DFB6A;0;0;0;0;0;0;0;0
002.DFB42;0;0;0;0;0;0;0;0
002.DFB32;0;0;0;0;0;0;0;0
016.G5B2D;0;0;0;0;0;0;0;0
016.G5B2C;0;0;0;0;0;0;0;0
012.CK4;0;0;0;0;0;0;0;0
012.CK3;0;0;0;0;0;0;0;0
012.CK14;0;0;0;0;0;0;0;0
015.PA;0;0;0;0;0;0;0;0
012.EB1B;0;0;0;0;0;0;0;0
017.22B;0;0;0;0;0;0;0;0
030.1D;0;0;0;0;0;0;0;0
030.1C;0;0;0;0;0;0;0;0
161.AAB;0;0;0;0;0;0;0;0
059.2B;0;0;0;0;0;0;0;0
023.E11;0;0;0;0;0;0;0;0
023.E22;0;0;0;0;0;0;0;0
023.E21;0;0;0;0;0;0;0;0
023.E9;0;0;0;0;0;0;0;0
023.E12;0;0;0;0;0;0;0;0
023.F21;0;0;0;0;0;0;0;0
023.EA;0;0;0;0;0;0;0;0
023.F11;0;0;0;0;0;0;0;0
023.E2Z;0;0;0;0;0;0;0;0
023.E1A;0;0;0;0;0;0;0;0
086.2C1B;0;0;0;0;0;0;0;0
021.HD;0;0;0;0;0;0;0;0
021.HE0;0;0;0;0;0;0;0;0
048.DB1;0;0;0;0;0;0;0;0
048.DB22;0;0;0;0;0;0;0;0
048.DB21;0;0;0;0;0;0;0;0
048.DA7;0;0;0;0;0;0;0;0
048.DA8;0;0;0;0;0;0;0;0
048.DB2Z;0;0;0;0;0;0;0;0
178.74B;0;0;0;0;0;0;0;0
002.QC1;0;0;0;0;0;0;0;0
002.QC2;0;0;0;0;0;0;0;0
002.QB;0;0;0;0;0;0;0;0
016.BEB11;0;0;0;0;0;0;0;0
016.BEB21;0;0;0;0;0;0;0;0
016.BEB12;0;0;0;0;0;0;0;0
016.BEA4;0;0;0;0;0;0;0;0
016.BEB1A;0;0;0;0;0;0;0;0
016.BEA3;0;0;0;0;0;0;0;0
212.7BA;0;0;0;0;0;0;0;0
212.7BB;0;0;0;0;0;0;0;0
212.7BC;0;0;0;0;0;0;0;0
002.DHHD;0;0;0;0;0;0;0;0
166.G4;0;0;0;0;0;0;0;0
166.G3;0;0;0;0;0;0;0;0
073.CD2C;0;0;0;0;0;0;0;0
073.CD2B;0;0;0;0;0;0;0;0
037.D9;0;0;0;0;0;0;0;0
037.D2;0;0;0;0;0;0;0;0
037.D1;0;0;0;0;0;0;0;0
037.DA;0;0;0;0;0;0;0;0
037.E;0;0;0;0;0;0;0;0
247.2B;0;0;0;0;0;0;0;0
020.BC0;0;0;0;0;0;0;0;0
020.BB51;0;0;0;0;0;0;0;0
020.BB6;0;0;0;0;0;0;0;0
020.BB52;0;0;0;0;0;0;0;0
020.BB4;0;0;0;0;0;0;0;0
020.BB3;0;0;0;0;0;0;0;0
020.BB1;0;0;0;0;0;0;0;0
020.BBA0;0;0;0;0;0;0;0;0
020.BB22;0;0;0;0;0;0;0;0
012.AC;0;0;0;0;0;0;0;0
012.AD1;0;0;0;0;0;0;0;0
012.AD2;0;0;0;0;0;0;0;0
016.4E;0;0;0;0;0;0;0;0
016.G5C2B2C;0;0;0;0;0;0;0;0
099.J;0;0;0;0;0;0;0;0
002.DDCE;0;0;0;0;0;0;0;0
036.BAF;0;0;0;0;0;0;0;0
170.B1B;0;0;0;0;0;0;0;0
170.B1A;0;0;0;0;0;0;0;0
151.CF2;0;0;0;0;0;0;0;0
025.B11;0;0;0;0;0;0;0;0
025.AA;0;0;0;0;0;0;0;0
025.B12;0;0;0;0;0;0;0;0
025.B3111;0;0;0;0;0;0;0;0
025.B32;0;0;0;0;0;0;0;0
025.A0;0;0;0;0;0;0;0;0
025.B4111;0;0;0;0;0;0;0;0
025.B412;0;0;0;0;0;0;0;0
025.B21;0;0;0;0;0;0;0;0
025.B3112;0;0;0;0;0;0;0;0
025.B312;0;0;0;0;0;0;0;0
025.B4112;0;0;0;0;0;0;0;0
025.B22;0;0;0;0;0;0;0;0
025.B420;0;0;0;0;0;0;0;0
025.B2Z;0;0;0;0;0;0;0;0
012.CF422;0;0;0;0;0;0;0;0
012.CF5;0;0;0;0;0;0;0;0
012.CF32;0;0;0;0;0;0;0;0
012.CF6;0;0;0;0;0;0;0;0
012.CF3Z;0;0;0;0;0;0;0;0
012.CF421;0;0;0;0;0;0;0;0
012.CF31;0;0;0;0;0;0;0;0
020.BB21;0;0;0;0;0;0;0;0
020.BA3;0;0;0;0;0;0;0;0
020.BA9;0;0;0;0;0;0;0;0
020.BA4;0;0;0;0;0;0;0;0
020.BB2A;0;0;0;0;0;0;0;0
020.BA1;0;0;0;0;0;0;0;0
020.BAA;0;0;0;0;0;0;0;0
020.BA2;0;0;0;0;0;0;0;0
103.4AC1;0;0;0;0;0;0;0;0
103.4AC2;0;0;0;0;0;0;0;0
103.4AB;0;0;0;0;0;0;0;0
311.E51;0;0;0;0;0;0;0;0
311.E4;0;0;0;0;0;0;0;0
311.E6;0;0;0;0;0;0;0;0
311.E3;0;0;0;0;0;0;0;0
311.E22;0;0;0;0;0;0;0;0
311.E1;0;0;0;0;0;0;0;0
212.HDB2;0;0;0;0;0;0;0;0
212.HDB12;0;0;0;0;0;0;0;0
212.HDA;0;0;0;0;0;0;0;0
212.HDB11;0;0;0;0;0;0;0;0
212.HDB1Z;0;0;0;0;0;0;0;0
044.5A;0;0;0;0;0;0;0;0
044.5B;0;0;0;0;0;0;0;0
085.5E4;0;0;0;0;0;0;0;0
085.5E3;0;0;0;0;0;0;0;0
085.5E1;0;0;0;0;0;0;0;0
002.CEB;0;0;0;0;0;0;0;0
002.DFAC;0;0;0;0;0;0;0;0
002.DFAB;0;0;0;0;0;0;0;0
213.B2B;0;0;0;0;0;0;0;0
213.B2A;0;0;0;0;0;0;0;0
055.E;0;0;0;0;0;0;0;0
055.F;0;0;0;0;0;0;0;0
016.LD;0;0;0;0;0;0;0;0
016.LC;0;0;0;0;0;0;0;0
016.LB;0;0;0;0;0;0;0;0
128.C1B;0;0;0;0;0;0;0;0
128.C1A;0;0;0;0;0;0;0;0
128.G1B;0;0;0;0;0;0;0;0
128.G1A;0;0;0;0;0;0;0;0
234.GBCD21;0;0;0;0;0;0;0;0
234.GBCD23;0;0;0;0;0;0;0;0
234.GBCD220;0;0;0;0;0;0;0;0
234.GBCD1;0;0;0;0;0;0;0;0
234.GBCE;0;0;0;0;0;0;0;0
234.GBCC;0;0;0;0;0;0;0;0
073.DC;0;0;0;0;0;0;0;0
062.B0;0;0;0;0;0;0;0;0
062.C1;0;0;0;0;0;0;0;0
062.C20;0;0;0;0;0;0;0;0
049.D;0;0;0;0;0;0;0;0
049.C4;0;0;0;0;0;0;0;0
049.C3;0;0;0;0;0;0;0;0
072.DAB;0;0;0;0;0;0;0;0
072.DAA;0;0;0;0;0;0;0;0
012.JA6;0;0;0;0;0;0;0;0
012.JA5;0;0;0;0;0;0;0;0
012.JA3;0;0;0;0;0;0;0;0
012.JA4;0;0;0;0;0;0;0;0
012.JA1;0;0;0;0;0;0;0;0
012.JB20;0;0;0;0;0;0;0;0
012.JB1;0;0;0;0;0;0;0;0
119.1D2;0;0;0;0;0;0;0;0
119.1D1;0;0;0;0;0;0;0;0
128.B4;0;0;0;0;0;0;0;0
128.B3;0;0;0;0;0;0;0;0
128.B1;0;0;0;0;0;0;0;0
128.B2;0;0;0;0;0;0;0;0
175.2D;0;0;0;0;0;0;0;0
189.B;0;0;0;0;0;0;0;0
189.A;0;0;0;0;0;0;0;0
062.G4;0;0;0;0;0;0;0;0
062.G3;0;0;0;0;0;0;0;0
041.1C;0;0;0;0;0;0;0;0
200.5B;0;0;0;0;0;0;0;0
200.5A;0;0;0;0;0;0;0;0
200.5C;0;0;0;0;0;0;0;0
156.CAAC;0;0;0;0;0;0;0;0
156.FC;0;0;0;0;0;0;0;0
025.E6;0;0;0;0;0;0;0;0
025.E3;0;0;0;0;0;0;0;0
025.F2;0;0;0;0;0;0;0;0
025.F11;0;0;0;0;0;0;0;0
025.E4;0;0;0;0;0;0;0;0
025.E5;0;0;0;0;0;0;0;0
025.E2;0;0;0;0;0;0;0;0
025.E1;0;0;0;0;0;0;0;0
042.E21;0;0;0;0;0;0;0;0
042.E1;0;0;0;0;0;0;0;0
042.E22;0;0;0;0;0;0;0;0
042.D12;0;0;0;0;0;0;0;0
119.9B;0;0;0;0;0;0;0;0
019.DCAC;0;0;0;0;0;0;0;0
019.DCAB;0;0;0;0;0;0;0;0
015.NDB2B;0;0;0;0;0;0;0;0
015.NDB2C;0;0;0;0;0;0;0;0
139.K4;0;0;0;0;0;0;0;0
139.K3;0;0;0;0;0;0;0;0
139.K20;0;0;0;0;0;0;0;0
139.K1;0;0;0;0;0;0;0;0
191.A5;0;0;0;0;0;0;0;0
191.A6;0;0;0;0;0;0;0;0
191.A7;0;0;0;0;0;0;0;0
191.A8;0;0;0;0;0;0;0;0
053.C2B;0;0;0;0;0;0;0;0
053.C2C;0;0;0;0;0;0;0;0
311.F3;0;0;0;0;0;0;0;0
311.F4;0;0;0;0;0;0;0;0
021.GB11B31B;0;0;0;0;0;0;0;0
247.6B;0;0;0;0;0;0;0;0
247.6A;0;0;0;0;0;0;0;0
068.9B;0;0;0;0;0;0;0;0
068.9A;0;0;0;0;0;0;0;0
019.J6;0;0;0;0;0;0;0;0
019.J5;0;0;0;0;0;0;0;0
019.J8;0;0;0;0;0;0;0;0
019.J7;0;0;0;0;0;0;0;0
246.J1B;0;0;0;0;0;0;0;0
246.J1C;0;0;0;0;0;0;0;0
246.J1A;0;0;0;0;0;0;0;0
016.BA6B;0;0;0;0;0;0;0;0
016.BA6A;0;0;0;0;0;0;0;0
063.BB1210;0;0;0;0;0;0;0;0
063.BB11;0;0;0;0;0;0;0;0
063.BB2;0;0;0;0;0;0;0;0
063.BB1220;0;0;0;0;0;0;0;0
063.BB123;0;0;0;0;0;0;0;0
308.3D;0;0;0;0;0;0;0;0
308.3C;0;0;0;0;0;0;0;0
223.C1B;0;0;0;0;0;0;0;0
016.BDC1;0;0;0;0;0;0;0;0
016.BDC2;0;0;0;0;0;0;0;0
016.BDC9;0;0;0;0;0;0;0;0
016.BDB;0;0;0;0;0;0;0;0
151.BD;0;0;0;0;0;0;0;0
016.G5B22B;0;0;0;0;0;0;0;0
016.G5B22A;0;0;0;0;0;0;0;0
027.CB;0;0;0;0;0;0;0;0
018.1D;0;0;0;0;0;0;0;0
137.7B;0;0;0;0;0;0;0;0
137.7C1;0;0;0;0;0;0;0;0
137.7A;0;0;0;0;0;0;0;0
137.7C2;0;0;0;0;0;0;0;0
139.ECB;0;0;0;0;0;0;0;0
139.ECA;0;0;0;0;0;0;0;0
212.GJ2B;0;0;0;0;0;0;0;0
212.GJ2A;0;0;0;0;0;0;0;0
157.4AB;0;0;0;0;0;0;0;0
246.1B;0;0;0;0;0;0;0;0
246.1C;0;0;0;0;0;0;0;0
036.FD;0;0;0;0;0;0;0;0
036.CH;0;0;0;0;0;0;0;0
016.EADB;0;0;0;0;0;0;0;0
016.EADA;0;0;0;0;0;0;0;0
166.BC;0;0;0;0;0;0;0;0
166.BD;0;0;0;0;0;0;0;0
242.4B;0;0;0;0;0;0;0;0
242.4C;0;0;0;0;0;0;0;0
002.DFAAB;0;0;0;0;0;0;0;0
002.G6B;0;0;0;0;0;0;0;0
002.G6C;0;0;0;0;0;0;0;0
139.H4B;0;0;0;0;0;0;0;0
313.1B12;0;0;0;0;0;0;0;0
313.1B2;0;0;0;0;0;0;0;0
313.1B11;0;0;0;0;0;0;0;0
246.2B2;0;0;0;0;0;0;0;0
246.2B11;0;0;0;0;0;0;0;0
246.2B12;0;0;0;0;0;0;0;0
246.2C;0;0;0;0;0;0;0;0
246.2A;0;0;0;0;0;0;0;0
186.53B;0;0;0;0;0;0;0;0
186.53C;0;0;0;0;0;0;0;0
085.B;0;0;0;0;0;0;0;0
085.A;0;0;0;0;0;0;0;0
238.5B;0;0;0;0;0;0;0;0
002.DGJ;0;0;0;0;0;0;0;0
025.L5AB;0;0;0;0;0;0;0;0
173.E2B;0;0;0;0;0;0;0;0
161.1D;0;0;0;0;0;0;0;0
026.4D;0;0;0;0;0;0;0;0
026.4E;0;0;0;0;0;0;0;0
016.BEB1B;0;0;0;0;0;0;0;0
156.3B;0;0;0;0;0;0;0;0
196.ADB;0;0;0;0;0;0;0;0
196.ADA;0;0;0;0;0;0;0;0
311.J4C;0;0;0;0;0;0;0;0
311.J4D2;0;0;0;0;0;0;0;0
224.DBC;0;0;0;0;0;0;0;0
224.DBB;0;0;0;0;0;0;0;0
156.GE;0;0;0;0;0;0;0;0
156.GF;0;0;0;0;0;0;0;0
212.LB;0;0;0;0;0;0;0;0
212.LC;0;0;0;0;0;0;0;0
016.G5B2B;0;0;0;0;0;0;0;0
027.C4;0;0;0;0;0;0;0;0
027.C3;0;0;0;0;0;0;0;0
027.C6;0;0;0;0;0;0;0;0
027.C1;0;0;0;0;0;0;0;0
027.C2;0;0;0;0;0;0;0;0
027.C5;0;0;0;0;0;0;0;0
002.DCD1B;0;0;0;0;0;0;0;0
002.DCD1A;0;0;0;0;0;0;0;0
209.D1;0;0;0;0;0;0;0;0
209.D2;0;0;0;0;0;0;0;0
209.C3;0;0;0;0;0;0;0;0
209.C4;0;0;0;0;0;0;0;0
067.3DB1;0;0;0;0;0;0;0;0
067.3DB3;0;0;0;0;0;0;0;0
067.3DB4;0;0;0;0;0;0;0;0
067.3DB21;0;0;0;0;0;0;0;0
067.3DB22;0;0;0;0;0;0;0;0
143.52B;0;0;0;0;0;0;0;0
032.B1B;0;0;0;0;0;0;0;0
016.BL;0;0;0;0;0;0;0;0
144.D1B;0;0;0;0;0;0;0;0
072.J1B;0;0;0;0;0;0;0;0
139.EB0;0;0;0;0;0;0;0;0
139.EC0;0;0;0;0;0;0;0;0
002.MBBB;0;0;0;0;0;0;0;0
002.MBBA;0;0;0;0;0;0;0;0
167.6B;0;0;0;0;0;0;0;0
167.6A;0;0;0;0;0;0;0;0
039.5B;0;0;0;0;0;0;0;0
163.D1B;0;0;0;0;0;0;0;0
163.D1C;0;0;0;0;0;0;0;0
163.D1A;0;0;0;0;0;0;0;0
033.1B;0;0;0;0;0;0;0;0
050.G3;0;0;0;0;0;0;0;0
050.G4;0;0;0;0;0;0;0;0
006.G3;0;0;0;0;0;0;0;0
006.G21;0;0;0;0;0;0;0;0
006.G4;0;0;0;0;0;0;0;0
006.G12;0;0;0;0;0;0;0;0
006.G22;0;0;0;0;0;0;0;0
006.G11;0;0;0;0;0;0;0;0
006.G1Z;0;0;0;0;0;0;0;0
006.G2A;0;0;0;0;0;0;0;0
234.GE5A;0;0;0;0;0;0;0;0
