regine;regine_ned;a_reg_km2;q_sp_m3/s/km2;runoff_mm/yr;q_reg_m3/s;vassom;komnr;fylke;ospar_region
018.A321;018.A31;0.24;0.017;536.112;0.00408;18;914;9;Skagerrak
018.A322;018.A321;2.47;0.019;599.184;0.04693;18;914;9;Skagerrak
018.A32Z;018.A322;3.22;0.019;599.184;0.06118;18;914;9;Skagerrak
018.A3Z;018.A322;29.79;0.019;599.184;0.56601;18;912;9;Skagerrak
018.A4;018.A322;5.7;0.018;567.648;0.1026;18;914;9;Skagerrak
018.B0;018.A4;6.35;0.018;567.648;0.1143;18;914;9;Skagerrak
018.BZ;018.B0;48.9;0.022;693.792;1.0758;18;912;9;Skagerrak
018.C1;018.B0;15.03;0.022;693.792;0.33066;18;914;9;Skagerrak
018.C21;018.C1;5;0.02;630.72;0.1;18;914;9;Skagerrak
018.C22;018.C21;28.44;0.024;756.864;0.68256;18;914;9;Skagerrak
018.C2Z;018.C22;16.67;0.022;693.792;0.36674;18;914;9;Skagerrak
018.D;018.C22;41.85;0.026;819.936;1.0881;18;912;9;Skagerrak
018.E;018.D;74.74;0.024;756.864;1.79376;18;912;9;Skagerrak
018.F;018.E;142.01;0.024;756.864;3.40824;18;912;9;Skagerrak
018.G;018.F;31.73;0.025;788.4;0.79325;18;911;9;Skagerrak
019.;1_23;0;0;0;0;0;0;0;0
019.11;019.;54.51;0.018;567.648;0.98118;19;906;9;Skagerrak
019.1210;019.11;2.68;0.021;662.256;0.05628;19;906;9;Skagerrak
019.121Z;019.1210;6.64;0.021;662.256;0.13944;19;906;9;Skagerrak
019.122;019.1210;2.38;0.022;693.792;0.05236;19;906;9;Skagerrak
019.123;019.122;2.32;0.022;693.792;0.05104;19;906;9;Skagerrak
019.1240;019.123;3.2;0.022;693.792;0.0704;19;906;9;Skagerrak
019.124Z;019.1240;8.43;0.023;725.328;0.19389;19;906;9;Skagerrak
019.12Z;019.1240;16.59;0.022;693.792;0.36498;19;906;9;Skagerrak
019.211;019.1240;22.46;0.02;630.72;0.4492;19;906;9;Skagerrak
019.2120;019.211;14.95;0.02;630.72;0.299;19;906;9;Skagerrak
019.212Z;019.2120;3.66;0.022;693.792;0.08052;19;904;9;Skagerrak
019.213;019.2120;19.67;0.019;599.184;0.37373;19;904;9;Skagerrak
019.214;019.213;10.54;0.02;630.72;0.2108;19;904;9;Skagerrak
019.215;019.214;15.92;0.021;662.256;0.33432;19;904;9;Skagerrak
019.21610;019.215;9.06;0.019;599.184;0.17214;19;904;9;Skagerrak
019.2161Z;019.21610;3.09;0.025;788.4;0.07725;19;904;9;Skagerrak
019.2162;019.21610;4.99;0.024;756.864;0.11976;19;904;9;Skagerrak
019.216Z;019.2162;7.86;0.024;756.864;0.18864;19;904;9;Skagerrak
019.217;019.2162;9.91;0.02;630.72;0.1982;19;904;9;Skagerrak
019.2180;019.217;9.58;0.021;662.256;0.20118;19;904;9;Skagerrak
019.218Z;019.2180;3.09;0.024;756.864;0.07416;19;904;9;Skagerrak
019.220;019.2180;11.76;0.022;693.792;0.25872;19;904;9;Skagerrak
019.22Z;019.220;4.12;0.023;725.328;0.09476;19;904;9;Skagerrak
019.2A;019.220;0.63;0.022;693.792;0.01386;19;904;9;Skagerrak
019.2B;019.2A;14.3;0.023;725.328;0.3289;19;904;9;Skagerrak
019.2C;019.2B;19.39;0.026;819.936;0.50414;19;904;9;Skagerrak
019.2D;019.2C;15.54;0.035;1103.76;0.5439;19;904;9;Skagerrak
019.2E;019.2D;3.93;0.036;1135.296;0.14148;19;904;9;Skagerrak
019.A11;019.220;0.07;0.023;725.328;0.00161;19;906;9;Skagerrak
019.A120;019.A11;4.73;0.023;725.328;0.10879;19;906;9;Skagerrak
019.A12Z;019.A120;6.44;0.025;788.4;0.161;19;906;9;Skagerrak
019.A13;019.A120;0.45;0.023;725.328;0.01035;19;906;9;Skagerrak
019.A1Z;019.A13;39.35;0.025;788.4;0.98375;19;906;9;Skagerrak
019.A21;019.A13;0.07;0.023;725.328;0.00161;19;906;9;Skagerrak
019.A22;019.A21;2.32;0.022;693.792;0.05104;19;906;9;Skagerrak
019.A230;019.A22;0.55;0.023;725.328;0.01265;19;904;9;Skagerrak
019.A23Z;019.A230;10.54;0.023;725.328;0.24242;19;904;9;Skagerrak
019.A3;019.A230;3.22;0.025;788.4;0.0805;19;906;9;Skagerrak
019.A4;019.A3;4.12;0.025;788.4;0.103;19;904;9;Skagerrak
019.AA;019.A4;1.99;0.025;788.4;0.04975;19;906;9;Skagerrak
019.AB11;019.AA;3.43;0.022;693.792;0.07546;19;904;9;Skagerrak
019.AB12;019.AB11;3.2;0.025;788.4;0.08;19;904;9;Skagerrak
019.AB1A;019.AB12;8.49;0.028;883.008;0.23772;19;904;9;Skagerrak
019.AB1B;019.AB1A;23.6;0.034;1072.224;0.8024;19;904;9;Skagerrak
019.AB1C;019.AB1B;17.56;0.035;1103.76;0.6146;19;919;9;Skagerrak
019.AB2;019.AB12;17.49;0.023;725.328;0.40227;19;904;9;Skagerrak
019.AC;019.AB2;51.7;0.032;1009.152;1.6544;19;904;9;Skagerrak
019.AD;019.AC;66.48;0.038;1198.368;2.52624;19;904;9;Skagerrak
019.B1;019.A4;14.69;0.027;851.472;0.39663;19;906;9;Skagerrak
019.B20;019.B1;23.81;0.03;946.08;0.7143;19;906;9;Skagerrak
019.B2A;019.B20;62.66;0.033;1040.688;2.06778;19;919;9;Skagerrak
019.B2B;019.B2A;30.38;0.032;1009.152;0.97216;19;919;9;Skagerrak
019.B31;019.B20;15.56;0.026;819.936;0.40456;19;919;9;Skagerrak
019.B32;019.B31;2.6;0.026;819.936;0.0676;19;919;9;Skagerrak
019.B41;019.B32;2.82;0.028;883.008;0.07896;19;919;9;Skagerrak
019.B42;019.B41;2.53;0.029;914.544;0.07337;19;919;9;Skagerrak
019.B4Z;019.B42;73.11;0.032;1009.152;2.33952;19;919;9;Skagerrak
019.B50;019.B42;16.73;0.026;819.936;0.43498;19;919;9;Skagerrak
019.B5Z;019.B50;13.58;0.027;851.472;0.36666;19;919;9;Skagerrak
019.B6;019.B50;13.4;0.029;914.544;0.3886;19;919;9;Skagerrak
019.B7;019.B6;0.71;0.028;883.008;0.01988;19;919;9;Skagerrak
019.B8;019.B7;2.36;0.029;914.544;0.06844;19;919;9;Skagerrak
019.C11;019.B8;3.98;0.028;883.008;0.11144;19;929;9;Skagerrak
019.C12;019.C11;22.89;0.03;946.08;0.6867;19;929;9;Skagerrak
019.C21;019.C12;4.88;0.029;914.544;0.14152;19;919;9;Skagerrak
019.C22;019.C21;13.6;0.03;946.08;0.408;19;919;9;Skagerrak
019.C3;019.C22;50.51;0.028;883.008;1.41428;19;912;9;Skagerrak
019.C4;019.C3;64.34;0.031;977.616;1.99454;19;919;9;Skagerrak
019.C51;019.C4;30.2;0.027;851.472;0.8154;19;929;9;Skagerrak
019.C521;019.C51;2.94;0.026;819.936;0.07644;19;929;9;Skagerrak
019.C522;019.C521;10.35;0.026;819.936;0.2691;19;929;9;Skagerrak
019.C5Z;019.C522;21.19;0.027;851.472;0.57213;19;929;9;Skagerrak
019.C61;019.C522;14.92;0.029;914.544;0.43268;19;929;9;Skagerrak
019.C621;019.C61;10.79;0.026;819.936;0.28054;19;929;9;Skagerrak
019.C622;019.C621;3.37;0.028;883.008;0.09436;19;929;9;Skagerrak
019.C6A;019.C622;53.5;0.031;977.616;1.6585;19;929;9;Skagerrak
019.C6B;019.C6A;6.68;0.043;1356.048;0.28724;19;929;9;Skagerrak
019.CA11;019.C622;0.13;0.022;693.792;0.00286;19;929;9;Skagerrak
019.CA12;019.CA11;2.23;0.026;819.936;0.05798;19;929;9;Skagerrak
019.CA1A;019.CA12;4.3;0.03;946.08;0.129;19;929;9;Skagerrak
019.CA1B;019.CA1A;9.76;0.031;977.616;0.30256;19;929;9;Skagerrak
019.CA21;019.CA12;0.06;0.026;819.936;0.00156;19;929;9;Skagerrak
019.CA22;019.CA21;4.85;0.029;914.544;0.14065;19;929;9;Skagerrak
019.CA30;019.CA22;0.78;0.026;819.936;0.02028;19;929;9;Skagerrak
019.CA3A;019.CA30;1.4;0.026;819.936;0.0364;19;929;9;Skagerrak
019.CA3B;019.CA3A;8.11;0.03;946.08;0.2433;19;929;9;Skagerrak
019.CA4;019.CA30;0.52;0.025;788.4;0.013;19;929;9;Skagerrak
019.CA5;019.CA4;11.1;0.028;883.008;0.3108;19;929;9;Skagerrak
019.CA60;019.CA5;9.2;0.033;1040.688;0.3036;19;929;9;Skagerrak
019.CA6Z;019.CA60;13.52;0.036;1135.296;0.48672;19;929;9;Skagerrak
019.CA7;019.CA60;1.27;0.024;756.864;0.03048;19;929;9;Skagerrak
019.CA8;019.CA7;15.85;0.036;1135.296;0.5706;19;929;9;Skagerrak
019.CAA;019.CA8;8.33;0.032;1009.152;0.26656;19;929;9;Skagerrak
019.CAB;019.CAA;8.24;0.037;1166.832;0.30488;19;929;9;Skagerrak
019.CB11;019.CA8;29.63;0.033;1040.688;0.97779;19;929;9;Skagerrak
019.CB12;019.CB11;9.89;0.032;1009.152;0.31648;19;929;9;Skagerrak
019.CB21;019.CB12;45.17;0.037;1166.832;1.67129;19;929;9;Skagerrak
019.CB22;019.CB21;8.75;0.039;1229.904;0.34125;19;929;9;Skagerrak
019.CB2A0;019.CB22;0.71;0.033;1040.688;0.02343;19;929;9;Skagerrak
019.CB2AZ;019.CB2A0;3.04;0.051;1608.336;0.15504;19;929;9;Skagerrak
019.CB2B;019.CB2A0;8.61;0.047;1482.192;0.40467;19;929;9;Skagerrak
019.CBA1;019.CB22;0.95;0.031;977.616;0.02945;19;929;9;Skagerrak
019.CBA20;019.CBA1;0.62;0.03;946.08;0.0186;19;929;9;Skagerrak
019.CBA2A;019.CBA20;1.8;0.035;1103.76;0.063;19;929;9;Skagerrak
019.CBA2B;019.CBA2A;1.31;0.048;1513.728;0.06288;19;929;9;Skagerrak
019.CBA3;019.CBA20;4.08;0.035;1103.76;0.1428;19;929;9;Skagerrak
019.CBA4;019.CBA3;0.71;0.033;1040.688;0.02343;19;929;9;Skagerrak
019.CBB;019.CBA4;14.53;0.039;1229.904;0.56667;19;929;9;Skagerrak
019.CBC;019.CBB;26.33;0.039;1229.904;1.02687;19;929;9;Skagerrak
019.CBD;019.CBC;7.34;0.039;1229.904;0.28626;19;929;9;Skagerrak
019.CC;019.CB22;16.98;0.035;1103.76;0.5943;19;929;9;Skagerrak
019.CD;019.CC;104.09;0.033;1040.688;3.43497;19;831;8;Skagerrak
019.CE0;019.CD;13.05;0.03;946.08;0.3915;19;831;8;Skagerrak
019.CEA;019.CE0;1.27;0.027;851.472;0.03429;19;831;8;Skagerrak
019.CEB;019.CEA;29.14;0.032;1009.152;0.93248;19;831;8;Skagerrak
019.CEC;019.CEB;14.05;0.033;1040.688;0.46365;19;831;8;Skagerrak
019.CF;019.CE0;59.12;0.034;1072.224;2.01008;19;831;8;Skagerrak
019.D10;019.C622;26.99;0.026;819.936;0.70174;19;929;9;Skagerrak
019.D1A;019.D10;2.19;0.02;630.72;0.0438;19;929;9;Skagerrak
019.D1B;019.D1A;14.44;0.024;756.864;0.34656;19;929;9;Skagerrak
019.D1C;019.D1B;27.43;0.026;819.936;0.71318;19;929;9;Skagerrak
019.D1D;019.D1C;17.42;0.027;851.472;0.47034;19;830;8;Skagerrak
019.D1E;019.D1D;6.78;0.03;946.08;0.2034;19;830;8;Skagerrak
019.D21;019.D10;11.52;0.032;1009.152;0.36864;19;929;9;Skagerrak
019.D22;019.D21;1.53;0.021;662.256;0.03213;19;929;9;Skagerrak
019.D2Z;019.D22;34.69;0.03;946.08;1.0407;19;929;9;Skagerrak
019.D30;019.D22;2.18;0.02;630.72;0.0436;19;929;9;Skagerrak
019.D3A1;019.D30;2.84;0.02;630.72;0.0568;19;929;9;Skagerrak
019.D3A2;019.D3A1;5.74;0.021;662.256;0.12054;19;929;9;Skagerrak
019.D3A30;019.D3A2;1.33;0.025;788.4;0.03325;19;929;9;Skagerrak
019.D3A3Z;019.D3A30;26.56;0.026;819.936;0.69056;19;830;8;Skagerrak
019.D3A4;019.D3A30;0.68;0.022;693.792;0.01496;19;929;9;Skagerrak
019.D3A5;019.D3A4;2.02;0.022;693.792;0.04444;19;830;8;Skagerrak
019.D3A6;019.D3A5;1.7;0.021;662.256;0.0357;19;929;9;Skagerrak
019.D3B;019.D3A6;12.67;0.022;693.792;0.27874;19;830;8;Skagerrak
019.D4;019.D30;4.78;0.024;756.864;0.11472;19;929;9;Skagerrak
019.D51;019.D4;8.51;0.022;693.792;0.18722;19;929;9;Skagerrak
019.D521;019.D51;6.17;0.021;662.256;0.12957;19;830;8;Skagerrak
019.D522;019.D521;0.22;0.019;599.184;0.00418;19;830;8;Skagerrak
019.D61;019.D522;8.51;0.024;756.864;0.20424;19;929;9;Skagerrak
019.D621;019.D61;4.05;0.022;693.792;0.0891;19;830;8;Skagerrak
019.D622;019.D621;11.83;0.026;819.936;0.30758;19;830;8;Skagerrak
019.D6Z;019.D622;38.47;0.027;851.472;1.03869;19;830;8;Skagerrak
019.DA1;019.D622;2.34;0.019;599.184;0.04446;19;830;8;Skagerrak
019.DA2;019.DA1;1.4;0.021;662.256;0.0294;19;830;8;Skagerrak
019.DA31;019.DA2;10.22;0.025;788.4;0.2555;19;830;8;Skagerrak
019.DA32;019.DA31;3.93;0.02;630.72;0.0786;19;830;8;Skagerrak
019.DA41;019.DA32;7.35;0.024;756.864;0.1764;19;830;8;Skagerrak
019.DA42;019.DA41;10.51;0.025;788.4;0.26275;19;830;8;Skagerrak
019.DA4Z;019.DA42;10.65;0.027;851.472;0.28755;19;830;8;Skagerrak
019.DA5;019.DA42;11.44;0.023;725.328;0.26312;19;830;8;Skagerrak
019.DA61;019.DA5;0.76;0.019;599.184;0.01444;19;831;8;Skagerrak
019.DA62;019.DA61;1.3;0.022;693.792;0.0286;19;831;8;Skagerrak
019.DA6A;019.DA62;8.16;0.029;914.544;0.23664;19;831;8;Skagerrak
019.DA6B;019.DA6A;9.43;0.032;1009.152;0.30176;19;929;9;Skagerrak
019.DA71;019.DA62;16.53;0.023;725.328;0.38019;19;831;8;Skagerrak
019.DA72;019.DA71;2.14;0.022;693.792;0.04708;19;831;8;Skagerrak
019.DA7Z;019.DA72;64.37;0.029;914.544;1.86673;19;831;8;Skagerrak
019.DA8;019.DA72;40.24;0.028;883.008;1.12672;19;831;8;Skagerrak
019.DB1;019.DA8;115.06;0.02;630.72;2.3012;19;831;8;Skagerrak
019.DB21;019.DB1;77.57;0.023;725.328;1.78411;19;831;8;Skagerrak
019.DB22;019.DB21;17.93;0.016;504.576;0.28688;19;831;8;Skagerrak
019.DB2A0;019.DB22;38.46;0.024;756.864;0.92304;19;831;8;Skagerrak
019.DB2AA;019.DB2A0;17.2;0.025;788.4;0.43;19;831;8;Skagerrak
019.DB2AB;019.DB2AA;3.35;0.031;977.616;0.10385;19;831;8;Skagerrak
019.DB2AC;019.DB2AB;1.95;0.035;1103.76;0.06825;19;831;8;Skagerrak
019.DB2B;019.DB2A0;2.71;0.023;725.328;0.06233;19;831;8;Skagerrak
019.DB2C;019.DB2B;5.76;0.025;788.4;0.144;19;831;8;Skagerrak
019.DC0;019.DB22;24.63;0.02;630.72;0.4926;19;831;8;Skagerrak
019.DCA0;019.DC0;3.19;0.015;473.04;0.04785;19;831;8;Skagerrak
019.DCAA;019.DCA0;8.13;0.022;693.792;0.17886;19;831;8;Skagerrak
019.DCAB;019.DCAA;3.46;0.024;756.864;0.08304;19;831;8;Skagerrak
019.DCAC;019.DCAB;15.14;0.028;883.008;0.42392;19;831;8;Skagerrak
019.DCAD;019.DCAC;0.73;0.024;756.864;0.01752;19;831;8;Skagerrak
019.DCAE;019.DCAD;1.16;0.026;819.936;0.03016;19;831;8;Skagerrak
019.DCAF;019.DCAE;8.24;0.031;977.616;0.25544;19;831;8;Skagerrak
019.DCB11;019.DCA0;4.41;0.015;473.04;0.06615;19;831;8;Skagerrak
019.DCB1Z;019.DCB11;26.85;0.023;725.328;0.61755;19;831;8;Skagerrak
019.DCB2;019.DCB11;5.48;0.015;473.04;0.0822;19;831;8;Skagerrak
019.DCB31;019.DCB2;1.68;0.014;441.504;0.02352;19;831;8;Skagerrak
019.DCB3Z;019.DCB31;11.72;0.024;756.864;0.28128;19;831;8;Skagerrak
019.DCB4;019.DCB31;0.92;0.014;441.504;0.01288;19;831;8;Skagerrak
019.DCB51;019.DCB4;4.99;0.02;630.72;0.0998;19;831;8;Skagerrak
019.DCB52;019.DCB51;0.46;0.02;630.72;0.0092;19;831;8;Skagerrak
019.DCB5A;019.DCB52;1.72;0.026;819.936;0.04472;19;831;8;Skagerrak
019.DCB5B;019.DCB5A;7.61;0.027;851.472;0.20547;19;831;8;Skagerrak
019.DCB5C;019.DCB5B;4.16;0.027;851.472;0.11232;19;831;8;Skagerrak
019.DCB6;019.DCB52;11.99;0.025;788.4;0.29975;19;831;8;Skagerrak
019.DCC;019.DCB6;21.9;0.028;883.008;0.6132;19;831;8;Skagerrak
019.DCD;019.DCC;43.12;0.028;883.008;1.20736;19;831;8;Skagerrak
019.DD1;019.DC0;8.78;0.02;630.72;0.1756;19;831;8;Skagerrak
019.DD21;019.DD1;2.91;0.015;473.04;0.04365;19;831;8;Skagerrak
019.DD22;019.DD21;0.27;0.014;441.504;0.00378;19;831;8;Skagerrak
019.DD2A;019.DD22;7.48;0.02;630.72;0.1496;19;831;8;Skagerrak
019.DD2B;019.DD2A;8.19;0.023;725.328;0.18837;19;831;8;Skagerrak
019.DDA;019.DD22;28.58;0.024;756.864;0.68592;19;831;8;Skagerrak
019.DDB11;019.DDA;1.7;0.021;662.256;0.0357;19;831;8;Skagerrak
019.DDB12;019.DDB11;0.78;0.026;819.936;0.02028;19;831;8;Skagerrak
019.DDB1A;019.DDB12;4.01;0.026;819.936;0.10426;19;831;8;Skagerrak
019.DDB1B;019.DDB1A;18.26;0.031;977.616;0.56606;19;831;8;Skagerrak
019.DDB21;019.DDB12;2.32;0.021;662.256;0.04872;19;831;8;Skagerrak
019.DDB22;019.DDB21;0.38;0.023;725.328;0.00874;19;831;8;Skagerrak
019.DDB2A1;019.DDB22;0.03;0.021;662.256;0.00063;19;831;8;Skagerrak
019.DDB2A2;019.DDB2A1;0.03;0.021;662.256;0.00063;19;831;8;Skagerrak
019.DDB2A3;019.DDB2A2;0.12;0.024;756.864;0.00288;19;831;8;Skagerrak
019.DDB2A4;019.DDB2A3;0.04;0.024;756.864;0.00096;19;831;8;Skagerrak
019.DDB2B;019.DDB2A4;2.3;0.024;756.864;0.0552;19;831;8;Skagerrak
019.DDC;019.DDB22;5.15;0.029;914.544;0.14935;19;831;8;Skagerrak
019.DDD;019.DDC;14.19;0.031;977.616;0.43989;19;831;8;Skagerrak
019.DDE0;019.DDD;28.46;0.031;977.616;0.88226;19;831;8;Skagerrak
019.DDEA;019.DDE0;4.02;0.034;1072.224;0.13668;19;831;8;Skagerrak
019.DDEB;019.DDEA;8.5;0.034;1072.224;0.289;19;831;8;Skagerrak
019.DDF;019.DDE0;18.21;0.037;1166.832;0.67377;19;831;8;Skagerrak
019.DE1;019.DD22;2.39;0.021;662.256;0.05019;19;831;8;Skagerrak
019.DE2;019.DE1;5.33;0.023;725.328;0.12259;19;831;8;Skagerrak
019.DE31;019.DE2;1.91;0.024;756.864;0.04584;19;831;8;Skagerrak
019.DE32;019.DE31;0.74;0.022;693.792;0.01628;19;831;8;Skagerrak
019.DE33;019.DE32;5.72;0.024;756.864;0.13728;19;831;8;Skagerrak
019.DE41;019.DE33;1.73;0.023;725.328;0.03979;19;831;8;Skagerrak
019.DE42;019.DE41;3.09;0.022;693.792;0.06798;19;831;8;Skagerrak
019.DE43;019.DE42;2.78;0.026;819.936;0.07228;19;831;8;Skagerrak
019.DE5;019.DE43;12.03;0.029;914.544;0.34887;19;831;8;Skagerrak
019.DE61;019.DE5;2.95;0.024;756.864;0.0708;19;831;8;Skagerrak
019.DE62;019.DE61;4.32;0.034;1072.224;0.14688;19;831;8;Skagerrak
019.DE6A;019.DE62;10.43;0.032;1009.152;0.33376;19;831;8;Skagerrak
019.DE6B;019.DE6A;18.96;0.034;1072.224;0.64464;19;831;8;Skagerrak
019.DF1;019.DE62;8.53;0.032;1009.152;0.27296;19;940;9;Skagerrak
019.DF2;019.DF1;4.51;0.033;1040.688;0.14883;19;940;9;Skagerrak
019.DF3;019.DF2;1.23;0.028;883.008;0.03444;19;940;9;Skagerrak
019.DF41;019.DF3;0.39;0.029;914.544;0.01131;19;940;9;Skagerrak
019.DF42;019.DF41;6.28;0.035;1103.76;0.2198;19;940;9;Skagerrak
019.DF4Z;019.DF42;59.28;0.041;1292.976;2.43048;19;940;9;Skagerrak
019.DF5;019.DF42;5.04;0.032;1009.152;0.16128;19;940;9;Skagerrak
019.DF6;019.DF5;9.08;0.038;1198.368;0.34504;19;940;9;Skagerrak
019.DG;019.DF6;45.48;0.039;1229.904;1.77372;19;940;9;Skagerrak
019.DH;019.DG;11.29;0.04;1261.44;0.4516;19;940;9;Skagerrak
019.E1;019.D622;6.04;0.02;630.72;0.1208;19;830;8;Skagerrak
019.E2;019.E1;13.08;0.023;725.328;0.30084;19;830;8;Skagerrak
019.E3;019.E2;57.41;0.025;788.4;1.43525;19;830;8;Skagerrak
019.E4;019.E3;5.75;0.021;662.256;0.12075;19;830;8;Skagerrak
019.E51;019.E4;1.01;0.021;662.256;0.02121;19;830;8;Skagerrak
019.E52;019.E51;6.91;0.024;756.864;0.16584;19;830;8;Skagerrak
019.E5A0;019.E52;19.17;0.027;851.472;0.51759;19;830;8;Skagerrak
019.E5AA;019.E5A0;20.76;0.027;851.472;0.56052;19;830;8;Skagerrak
019.E5AB;019.E5AA;5.28;0.03;946.08;0.1584;19;830;8;Skagerrak
019.E5AC;019.E5AB;4.88;0.031;977.616;0.15128;19;830;8;Skagerrak
019.E5B;019.E5A0;44.1;0.036;1135.296;1.5876;19;830;8;Skagerrak
019.E61;019.E52;0.3;0.021;662.256;0.0063;19;830;8;Skagerrak
019.E62;019.E61;2.1;0.023;725.328;0.0483;19;830;8;Skagerrak
019.E6Z;019.E62;31.44;0.032;1009.152;1.00608;19;830;8;Skagerrak
019.F1;019.E62;90.42;0.021;662.256;1.89882;19;830;8;Skagerrak
019.F211;019.F1;66.02;0.019;599.184;1.25438;19;830;8;Skagerrak
019.F212;019.F211;2.89;0.012;378.432;0.03468;19;830;8;Skagerrak
019.F21Z;019.F212;38.72;0.023;725.328;0.89056;19;830;8;Skagerrak
019.F221;019.F212;0.99;0.012;378.432;0.01188;19;830;8;Skagerrak
019.F222;019.F221;4.49;0.013;409.968;0.05837;19;830;8;Skagerrak
019.F22A;019.F222;9.94;0.016;504.576;0.15904;19;830;8;Skagerrak
019.F22B;019.F22A;5.89;0.022;693.792;0.12958;19;830;8;Skagerrak
019.F22C;019.F22B;16.74;0.023;725.328;0.38502;19;830;8;Skagerrak
019.F22D;019.F22C;5.94;0.026;819.936;0.15444;19;830;8;Skagerrak
019.F2A0;019.F222;5.06;0.014;441.504;0.07084;19;830;8;Skagerrak
019.F2AA;019.F2A0;6.29;0.019;599.184;0.11951;19;830;8;Skagerrak
019.F2AB;019.F2AA;1.47;0.022;693.792;0.03234;19;830;8;Skagerrak
019.F2B0;019.F2A0;11.11;0.019;599.184;0.21109;19;830;8;Skagerrak
019.F2BA1;019.F2B0;0.62;0.024;756.864;0.01488;19;830;8;Skagerrak
019.F2BA2;019.F2BA1;0.2;0.017;536.112;0.0034;19;830;8;Skagerrak
019.F2BA3;019.F2BA2;6.34;0.025;788.4;0.1585;19;830;8;Skagerrak
019.F2BA4;019.F2BA3;1.67;0.024;756.864;0.04008;19;830;8;Skagerrak
019.F2BA5;019.F2BA4;0.55;0.024;756.864;0.0132;19;830;8;Skagerrak
019.F2BA6;019.F2BA5;6.67;0.024;756.864;0.16008;19;831;8;Skagerrak
019.F2BB;019.F2BA6;5.55;0.024;756.864;0.1332;19;831;8;Skagerrak
019.F2C;019.F2B0;1.36;0.018;567.648;0.02448;19;830;8;Skagerrak
019.F2D1;019.F2C;3.15;0.023;725.328;0.07245;19;831;8;Skagerrak
019.F2D2;019.F2D1;11.58;0.023;725.328;0.26634;19;831;8;Skagerrak
019.F2D3;019.F2D2;6.78;0.018;567.648;0.12204;19;831;8;Skagerrak
019.F2D4;019.F2D3;29.03;0.021;662.256;0.60963;19;831;8;Skagerrak
019.F2D5;019.F2D4;0.78;0.016;504.576;0.01248;19;831;8;Skagerrak
019.F2D6;019.F2D5;2.33;0.024;756.864;0.05592;19;831;8;Skagerrak
019.F2E;019.F2D6;18.66;0.021;662.256;0.39186;19;831;8;Skagerrak
019.F2F;019.F2E;9.75;0.023;725.328;0.22425;19;831;8;Skagerrak
019.F3;019.F222;95.7;0.021;662.256;2.0097;19;829;8;Skagerrak
019.F41;019.F3;6.27;0.012;378.432;0.07524;19;830;8;Skagerrak
019.F420;019.F41;12.1;0.012;378.432;0.1452;19;830;8;Skagerrak
019.F42A1;019.F420;4.27;0.016;504.576;0.06832;19;830;8;Skagerrak
019.F42A2;019.F42A1;3.58;0.016;504.576;0.05728;19;830;8;Skagerrak
019.F42A3;019.F42A2;1.26;0.02;630.72;0.0252;19;830;8;Skagerrak
019.F42A4;019.F42A3;3.35;0.019;599.184;0.06365;19;830;8;Skagerrak
019.F42AZ;019.F42A4;20.19;0.026;819.936;0.52494;19;829;8;Skagerrak
019.F42B;019.F42A4;25.55;0.028;883.008;0.7154;19;831;8;Skagerrak
019.F4A;019.F420;4.91;0.017;536.112;0.08347;19;830;8;Skagerrak
019.F4B;019.F4A;13.34;0.02;630.72;0.2668;19;830;8;Skagerrak
019.F9;019.F420;36.4;0.014;441.504;0.5096;19;829;8;Skagerrak
019.G;019.F9;141.06;0.028;883.008;3.94968;19;829;8;Skagerrak
019.H111;019.G;0.2;0.019;599.184;0.0038;19;833;8;Skagerrak
019.H112;019.H111;0.04;0.016;504.576;0.00064;19;833;8;Skagerrak
019.H11A;019.H112;0.03;0.021;662.256;0.00063;19;833;8;Skagerrak
019.H11B;019.H11A;1.5;0.023;725.328;0.0345;19;833;8;Skagerrak
019.H12;019.H112;2.91;0.018;567.648;0.05238;19;833;8;Skagerrak
019.H211;019.H12;0.15;0.019;599.184;0.00285;19;833;8;Skagerrak
019.H212;019.H211;0.04;0.016;504.576;0.00064;19;833;8;Skagerrak
019.H220;019.H212;39.32;0.032;1009.152;1.25824;19;831;8;Skagerrak
019.H22Z;019.H220;23.68;0.042;1324.512;0.99456;19;831;8;Skagerrak
019.H31;019.H220;7.74;0.026;819.936;0.20124;19;833;8;Skagerrak
019.H32;019.H31;2.06;0.021;662.256;0.04326;19;833;8;Skagerrak
019.H41;019.H32;0.97;0.026;819.936;0.02522;19;831;8;Skagerrak
019.H42;019.H41;7.06;0.032;1009.152;0.22592;19;833;8;Skagerrak
019.H5;019.H42;46.43;0.029;914.544;1.34647;19;833;8;Skagerrak
019.H6;019.H5;9.1;0.03;946.08;0.273;19;833;8;Skagerrak
019.H71;019.H6;2.91;0.025;788.4;0.07275;19;833;8;Skagerrak
019.H72;019.H71;11.57;0.028;883.008;0.32396;19;833;8;Skagerrak
019.H81;019.H72;12.39;0.026;819.936;0.32214;19;833;8;Skagerrak
019.H82;019.H81;4.82;0.029;914.544;0.13978;19;833;8;Skagerrak
019.J1;019.H82;21.41;0.039;1229.904;0.83499;19;833;8;Skagerrak
019.J21;019.J1;1.99;0.029;914.544;0.05771;19;833;8;Skagerrak
019.J221;019.J21;9.83;0.029;914.544;0.28507;19;833;8;Skagerrak
019.J222;019.J221;7.55;0.033;1040.688;0.24915;19;833;8;Skagerrak
