regine;fylke_sone
209.4B22;19_1
209.4B3;19_1
209.4B4;19_1
209.4C;19_1
209.4D;19_1
209.51;19_1
209.52;19_1
209.5A1;19_1
209.5A2;19_1
209.5A3;19_1
209.5A4;19_1
209.5AA;19_1
209.5AB;19_1
209.5B;19_1
209.5C;19_1
209.5D;19_1
209.61;19_1
209.62;19_1
209.6Z;19_1
209.7;19_1
209.81;19_1
209.82;19_1
209.83;19_1
209.8A0;19_1
209.8AA;19_1
209.8AB;19_1
209.8AC;19_1
209.8AD;19_1
209.8B;19_1
209.8C;19_1
209.A0;19_1
209.AZ;19_1
209.B0;19_1
209.BZ;19_1
209.C1;19_1
209.C20;19_1
209.C2A;19_1
209.C2B;19_1
209.C3;19_1
209.C4;19_1
209.D1;19_1
209.D2;19_1
209.D3;19_1
209.D4;19_1
210.1;19_1
210.2;19_1
210.31;19_1
210.320;19_1
210.32Z;19_1
210.33;19_1
210.3A;19_1
210.3B;19_1
210.41;19_1
210.420;19_1
210.42Z;19_1
210.43;19_1
210.4Z;19_1
210.5;19_1
210.61;19_1
210.62;19_1
210.63;19_1
210.6Z;19_1
210.7;19_1
210.A0;19_1
210.AA;19_1
210.AB;19_1
210.AC;19_1
210.B11;19_1
210.B12;19_1
210.B1Z;19_1
210.B2;19_1
210.BZ;19_1
210.C;19_1
210.D;19_1
211.11;20_1
211.12;20_1
211.13;20_1
211.1A;20_1
211.1B;20_1
211.1C;20_1
211.2;20_1
211.310;20_1
211.31A;20_1
211.31B;20_1
211.31C;20_1
211.320;20_1
211.32Z;20_1
211.330;20_1
211.33Z;20_1
211.341;20_1
211.342;20_1
211.34A;20_1
211.34B;20_1
211.34C;20_1
211.35;20_1
211.41;20_1
211.420;20_1
211.42Z;20_1
211.4Z;20_1
211.50;20_1
211.5Z;20_1
211.6;20_1
211.71;20_1
211.72;20_1
211.73;20_1
211.7A;20_1
211.7B;20_1
211.7C;20_1
211.81;20_1
211.82;20_1
211.8A0;20_1
211.8AZ;20_1
211.8B;20_1
211.91;20_1
211.92;20_1
211.9Z;20_1
212.10;20_1
212.1A;20_1
212.1B;20_1
212.21;20_1
212.22;20_1
212.2A;20_1
212.2B;20_1
212.2C;20_1
212.31;20_1
212.32;20_1
212.3Z;20_1
212.410;20_1
212.41A;20_1
212.41B;20_1
212.42;20_1
212.43;20_1
212.4A1;20_1
212.4A2;20_1
212.4A3;20_1
212.4A4;20_1
212.4B;20_1
212.4C0;20_1
212.4CZ;20_1
212.4D0;20_1
212.4DA;20_1
212.4DB;20_1
212.4DC;20_1
212.4E0;20_1
212.4EZ;20_1
212.4F0;20_1
212.4FZ;20_1
212.4G0;20_1
212.4GA;20_1
212.4GB;20_1
212.4GC;20_1
212.4H;20_1
212.4J;20_1
212.51;20_1
212.52;20_1
212.5A;20_1
212.5B;20_1
212.61;20_1
212.62;20_1
212.6A0;20_1
212.6AA;20_1
212.6AB;20_1
212.6AC;20_1
212.6B0;20_1
212.6BZ;20_1
212.6C0;20_1
212.6CA0;20_1
212.6CAA;20_1
212.6CAB;20_1
212.6CB;20_1
212.6CC;20_1
212.6D;20_1
212.71;20_1
212.72;20_1
212.7A0;20_1
212.7AZ;20_1
212.7B0;20_1
212.7BA;20_1
212.7BB;20_1
212.7BC;20_1
212.7C;20_1
212.81;20_1
212.82;20_1
212.8Z;20_1
212.9;20_1
212.A0;20_1
212.AA11;20_1
212.AA12;20_1
212.AA1A0;20_1
212.AA1AZ;20_1
212.AA1B;20_1
212.AA2;20_1
212.AAA0;20_1
212.AAAA0;20_1
212.AAAAZ;20_1
212.AAAB;20_1
212.AAB0;20_1
212.AABZ;20_1
212.AAC;20_1
212.AB0;20_1
212.ABA0;20_1
212.ABAA;20_1
212.ABAB;20_1
212.ABB1;20_1
212.ABB2;20_1
212.ABB3;20_1
212.ABB4;20_1
212.ABBA;20_1
212.ABBB;20_1
212.ABBC;20_1
212.ABC0;20_1
212.ABCA;20_1
212.ABCB;20_1
212.ABCC;20_1
212.ABD;20_1
212.AC;20_1
212.AD;20_1
212.AE0;20_1
212.AEA0;20_1
212.AEAZ;20_1
212.AEB;20_1
212.AEC;20_1
212.AED;20_1
212.AF1;20_1
212.AF2;20_1
212.AF3;20_1
212.AF4;20_1
212.AF5;20_1
212.AF6;20_1
212.AG1;20_1
212.AG21;20_1
212.AG22;20_1
212.AG2A;20_1
212.AG2B;20_1
212.AG2C;20_1
212.AH;20_1
212.AJ;20_1
212.B10;20_1
212.B1A0;20_1
212.B1AZ;20_1
212.B1B0;20_1
212.B1BZ;20_1
212.B1C;20_1
212.B1D;20_1
212.B2;20_1
212.B3;20_1
212.B40;20_1
212.B4A;20_1
212.B4B;20_1
212.B4C;20_1
212.B4D;20_1
212.B5;20_1
212.B6;20_1
212.B7;20_1
212.B81;20_1
212.B82;20_1
212.B8A;20_1
212.B8B;20_1
212.C1;20_1
212.C21;20_1
212.C22;20_1
212.C2A;20_1
212.C2B;20_1
212.C3;20_1
212.C4;20_1
212.D;20_1
212.E1;20_1
212.E21;20_1
212.E22;20_1
212.E2Z;20_1
212.EA0;20_1
212.EAA;20_1
212.EAB;20_1
212.EAC;20_1
212.EAD1;20_1
212.EAD2;20_1
212.EAD3;20_1
212.EAD4;20_1
212.EAE;20_1
212.EAF;20_1
212.EAG;20_1
212.EAH;20_1
212.EAJ;20_1
212.EAK;20_1
212.EB11;20_1
212.EB12;20_1
212.EB1Z;20_1
212.EB20;20_1
212.EB2Z;20_1
212.EB30;20_1
212.EB3A;20_1
212.EB3B;20_1
212.EB3C;20_1
212.EB3D;20_1
212.EB4;20_1
212.EB50;20_1
212.EB5Z;20_1
212.EB6;20_1
212.EB7;20_1
212.EB8;20_1
212.EBA;20_1
212.EBB;20_1
212.EBC;20_1
212.EBD;20_1
212.EC0;20_1
212.ECA0;20_1
212.ECAZ;20_1
212.ECB;20_1
212.ED1;20_1
212.ED21;20_1
212.ED22;20_1
212.ED2Z;20_1
212.EE;20_1
212.EF;20_1
212.EG;20_1
212.F10;20_1
212.F1A;20_1
212.F1B;20_1
212.F1C;20_1
212.F2;20_1
212.F3;20_1
212.F4;20_1
212.FA11;20_1
212.FA12;20_1
212.FA1Z;20_1
212.FA2;20_1
212.FAA0;20_1
212.FAAA0;20_1
212.FAAAA;20_1
212.FAAAB;20_1
212.FAAB;20_1
212.FAB0;20_1
212.FABZ;20_1
212.FAC;20_1
212.FB0;20_1
212.FBA;20_1
212.FBB;20_1
212.FBC;20_1
212.FBD;20_1
212.FBE;20_1
212.FC1;20_1
212.FC21;20_1
212.FC22;20_1
212.FC2Z;20_1
212.FD0;20_1
212.FDA;20_1
212.FDB;20_1
212.FE;20_1
212.G11;20_1
212.G12;20_1
212.G1Z;20_1
212.G20;20_1
212.G2Z;20_1
212.G31;20_1
212.G32;20_1
212.G3Z;20_1
212.G40;20_1
212.G4A0;20_1
212.G4AZ;20_1
212.G4B0;20_1
212.G4BZ;20_1
212.G4C0;20_1
212.G4CZ;20_1
212.G4D;20_1
212.G4E;20_1
212.G4F;20_1
212.G50;20_1
212.G5Z;20_1
212.G60;20_1
212.G6Z;20_1
212.G71;20_1
212.G72;20_1
212.G7Z;20_1
212.G8;20_1
212.GA1;20_1
212.GA2;20_1
212.GA3;20_1
212.GA4;20_1
212.GAZ;20_1
212.GB0;20_1
212.GBA;20_1
212.GBB;20_1
212.GBC;20_1
212.GC11;20_1
212.GC12;20_1
212.GC1Z;20_1
212.GC2;20_1
212.GC3;20_1
212.GC41;20_1
212.GC42;20_1
212.GC4Z;20_1
212.GD1;20_1
212.GD20;20_1
212.GD2Z;20_1
212.GD3;20_1
212.GD411;20_1
212.GD412;20_1
212.GD41Z;20_1
212.GD4A0;20_1
212.GD4AZ;20_1
212.GD4B;20_1
212.GD5;20_1
212.GD6;20_1
212.GDA0;20_1
212.GDAA0;20_1
212.GDAAZ;20_1
212.GDAB;20_1
212.GDAC;20_1
212.GDAD;20_1
212.GDAE;20_1
212.GDAF;20_1
212.GDB;20_1
212.GE1;20_1
212.GE211;20_1
212.GE212;20_1
212.GE21A;20_1
212.GE21B;20_1
212.GE2Z;20_1
212.GE3;20_1
212.GE4;20_1
212.GE5;20_1
212.GE6;20_1
212.GEZ;20_1
212.GF0;20_1
212.GFA0;20_1
212.GFAA;20_1
212.GFAB;20_1
212.GFB0;20_1
212.GFBA;20_1
212.GFBB;20_1
212.GFBC;20_1
212.GFC;20_1
212.GG11;20_1
212.GG12;20_1
212.GG1Z;20_1
212.GG2;20_1
212.GGA;20_1
212.GGB;20_1
212.GH1;20_1
212.GH21;20_1
212.GH22;20_1
212.GH2A;20_1
212.GH2B;20_1
212.GH2C;20_1
212.GH2D;20_1
212.GH3;20_1
212.GH4;20_1
212.GJ1;20_1
212.GJ21;20_1
212.GJ22;20_1
212.GJ2A;20_1
212.GJ2B;20_1
212.H1;20_1
212.H21;20_1
212.H22;20_1
212.H2A0;20_1
212.H2AA;20_1
212.H2AB;20_1
212.H2AC;20_1
212.H2B;20_1
212.H2C0;20_1
212.H2CA;20_1
212.H2CB;20_1
212.H2D;20_1
212.H2E;20_1
212.H2F;20_1
212.HA;20_1
212.HB;20_1
212.HC0;20_1
212.HCZ;20_1
212.HD1;20_1
212.HD21;20_1
212.HD22;20_1
212.HD2A;20_1
212.HD2B;20_1
212.HD2C;20_1
212.HDA;20_1
212.HDB11;20_1
212.HDB12;20_1
212.HDB1Z;20_1
212.HDB2;20_1
212.HDC;20_1
212.HDD;20_1
212.HE;20_1
212.HF10;20_1
212.HF1A;20_1
212.HF1B;20_1
212.HF1C;20_1
212.HF2;20_1
212.HF3;20_1
212.HF4;20_1
212.HF5;20_1
212.HF6;20_1
212.HFA;20_1
212.HFB;20_1
212.HG0;20_1
212.HGA;20_1
212.HGB;20_1
212.HGC0;20_1
212.HGCZ;20_1
212.HGD;20_1
212.HH;20_1
212.HJ;20_1
212.HK;20_1
212.J11;20_1
212.J121;20_1
212.J122;20_1
212.J12Z;20_1
212.J1A;20_1
212.J1B;20_1
212.J21;20_1
212.J22;20_1
212.J2A;20_1
212.J2B;20_1
212.J2C;20_1
212.JA0;20_1
212.JB10;20_1
212.JB1Z;20_1
212.JB2;20_1
212.JB3;20_1
212.JB4;20_1
212.JB5;20_1
212.JB6;20_1
212.JC1;20_1
212.JC20;20_1
212.JC2Z;20_1
212.JC3;20_1
212.JC4;20_1
212.K1;20_1
212.K211;20_1
212.K212;20_1
212.K21Z;20_1
212.K2A0;20_1
212.K2AZ;20_1
212.K2B;20_1
212.K3;20_1
212.K41;20_1
212.K42;20_1
212.K4Z;20_1
212.KA0;20_1
212.KAA;20_1
212.KAB;20_1
212.KB;20_1
212.L1;20_1
212.L20;20_1
212.L2Z;20_1
212.L3;20_1
212.L40;20_1
212.L4A;20_1
212.L4B;20_1
212.L4C;20_1
212.L5;20_1
212.L61;20_1
212.L62;20_1
212.L6Z;20_1
212.L711;20_1
212.L712;20_1
212.L71A;20_1
212.L71B;20_1
212.L72;20_1
212.L73;20_1
212.L74;20_1
212.L81;20_1
212.L82;20_1
212.L83;20_1
212.L84;20_1
212.LA;20_1
212.LB;20_1
212.LC;20_1
212.M1;20_1
212.M2;20_1
212.M3;20_1
212.M4;20_1
212.M5;20_1
212.M6;20_1
213.11;20_1
213.12;20_1
213.1A;20_1
213.1B;20_1
213.1C;20_1
213.21;20_1
213.22;20_1
213.2Z;20_1
213.30;20_1
213.3Z;20_1
213.410;20_1
213.41A0;20_1
213.41AA;20_1
213.41AB;20_1
213.41AC;20_1
213.41B;20_1
213.420;20_1
213.42Z;20_1
213.43;20_1
213.51;20_1
213.52;20_1
213.5A;20_1
213.5B;20_1
213.5C;20_1
213.5D;20_1
213.5E;20_1
213.61;20_1
213.62;20_1
213.6A0;20_1
213.6AZ;20_1
213.6B;20_1
213.6C;20_1
213.6D;20_1
213.7;20_1
213.8;20_1
213.910;20_1
213.91A;20_1
213.91B;20_1
213.91C;20_1
213.920;20_1
213.92Z;20_1
213.930;20_1
213.93A;20_1
213.93B;20_1
213.93C;20_1
213.94;20_1
213.A0;20_1
213.AA0;20_1
213.AAZ;20_1
213.AB;20_1
213.AC11;20_1
213.AC12;20_1
213.AC1Z;20_1
213.AC2;20_1
213.AD;20_1
213.AE;20_1
213.B10;20_1
213.B1Z;20_1
213.B21;20_1
213.B22;20_1
213.B2A;20_1
213.B2B;20_1
213.B2C;20_1
213.B30;20_1
213.B3Z;20_1
213.B41;20_1
213.B42;20_1
213.B4Z;20_1
213.B51;20_1
213.B52;20_1
213.B5A;20_1
213.B5B;20_1
213.B5C;20_1
213.B60;20_1
213.B6Z;20_1
213.B7;20_1
213.B81;20_1
213.B82;20_1
213.B8Z;20_1
213.BA0;20_1
213.BAA;20_1
213.BAB;20_1
213.BAC;20_1
213.BB;20_1
213.C10;20_1
213.C1Z;20_1
213.C21;20_1
213.C22;20_1
213.C2Z;20_1
213.C3;20_1
213.C4;20_1
213.CZ;20_1
213.D1;20_1
213.D21;20_1
213.D22;20_1
213.D2Z;20_1
214.1;20_1
214.2;20_1
214.3;20_1
215.11;20_1
215.12;20_1
215.1A;20_1
215.1B;20_1
215.1C;20_1
215.2;20_1
215.31;20_1
215.32;20_1
215.3Z;20_1
215.4;20_1
215.5;20_1
215.6;20_1
216.1;20_1
216.2;20_1
216.30;20_1
216.3Z;20_1
216.4;20_1
216.510;20_1
216.51Z;20_1
216.52;20_1
216.53;20_1
216.5A;20_1
216.5B;20_1
216.5C;20_1
216.5D;20_1
216.6;20_1
216.7;20_1
216.8;20_1
216.9;20_1
217.10;20_1
217.1Z;20_1
217.2;20_1
217.3;20_1
217.41;20_1
217.42;20_1
217.4A;20_1
217.4B0;20_1
217.4BA;20_1
217.4BB;20_1
217.4BC;20_1
217.4C;20_1
217.4D;20_1
217.4E;20_1
217.4F;20_1
217.4G;20_1
218.1;20_1
218.21;20_1
218.22;20_1
218.2A0;20_1
218.2AZ;20_1
218.2B0;20_1
218.2BZ;20_1
218.2C;20_1
218.3;20_1
218.41;20_1
218.42;20_1
218.4Z;20_1
218.5;20_1
218.A0;20_1
218.AA0;20_1
218.AAA;20_1
218.AAB;20_1
218.AAC;20_1
218.AB;20_1
218.AC;20_1
218.B;20_1
218.C;20_1
218.D;20_1
219.0;20_1
220.11;20_1
220.12;20_1
220.1Z;20_1
220.2;20_1
220.3;20_1
220.4;20_1
220.51;20_1
220.52;20_1
220.53;20_1
220.5Z;20_1
220.61;20_1
220.620;20_1
220.62Z;20_1
220.630;20_1
220.63A0;20_1
220.63AA;20_1
220.63AB;20_1
220.63AC;20_1
220.63B;20_1
220.64;20_1
220.6A;20_1
220.6B;20_1
220.6C;20_1
220.71;20_1
220.72;20_1
220.7Z;20_1
220.81;20_1
220.82;20_1
220.83;20_1
220.8A;20_1
220.8B1;20_1
220.8B2;20_1
220.8B3;20_1
220.8B4;20_1
220.8B5;20_1
220.8B6;20_1
220.8B70;20_1
220.8B7Z;20_1
220.8B8;20_1
220.8C;20_1
220.91;20_1
220.92;20_1
220.9Z;20_1
221.1;20_1
221.2;20_1
221.3;20_1
221.4;20_1
222.111;20_1
222.112;20_1
222.11Z;20_1
222.12;20_1
222.21;20_1
222.22;20_1
222.2A0;20_1
222.2AA;20_1
222.2AB;20_1
222.2AC1;20_1
222.2AC2;20_1
222.2AC3;20_1
222.2AC4;20_1
222.2AC5;20_1
222.2AC6;20_1
222.2B;20_1
222.31;20_1
222.32;20_1
222.3A;20_1
222.3B;20_1
222.3C;20_1
222.410;20_1
222.41Z;20_1
222.42;20_1
222.4A0;20_1
222.4AZ;20_1
222.4B;20_1
222.51;20_1
222.52;20_1
222.5A0;20_1
222.5AZ;20_1
222.5B;20_1
222.61;20_1
222.62;20_1
222.63;20_1
222.6Z;20_1
222.71;20_1
222.72;20_1
222.7A;20_1
222.7B;20_1
222.7C;20_1
222.7D;20_1
222.7E;20_1
223.10;20_1
223.1A;20_1
223.1B;20_1
223.21;20_1
223.22;20_1
223.2Z;20_1
223.A11;20_1
223.A12;20_1
223.A1Z;20_1
223.A2;20_1
223.AZ;20_1
223.B0;20_1
223.BZ;20_1
223.C10;20_1
223.C1A;20_1
223.C1B;20_1
223.C2;20_1
223.C31;20_1
223.C32;20_1
223.C3Z;20_1
223.C4;20_1
223.CZ;20_1
223.D0;20_1
223.DA;20_1
223.DB;20_1
223.DC;20_1
223.DD;20_1
223.E0;20_1
223.EZ;20_1
223.F0;20_1
223.FA0;20_1
223.FAA;20_1
223.FAB;20_1
223.FAC;20_1
223.FB;20_1
223.FC;20_1
223.FD;20_1
223.G0;20_1
223.GZ;20_1
223.H1;20_1
223.H2;20_1
223.H3;20_1
223.H4;20_1
223.H5;20_1
223.H6;20_1
223.H7;20_1
223.H80;20_1
223.H8A0;20_1
223.H8AZ;20_1
223.H8B;20_1
223.J;20_1
224.1;20_1
224.21;20_1
224.22;20_1
224.2A0;20_1
224.2AA;20_1
224.2AB;20_1
224.2B;20_1
224.A0;20_1
224.AA0;20_1
224.AAZ;20_1
224.AB;20_1
224.B;20_1
224.C0;20_1
224.CA0;20_1
224.CAZ;20_1
224.CB;20_1
224.CC;20_1
224.D1;20_1
224.D2;20_1
224.D3;20_1
224.D4;20_1
224.D5;20_1
224.D6;20_1
224.DA0;20_1
224.DAZ;20_1
224.DB0;20_1
224.DBA0;20_1
224.DBAZ;20_1
224.DBB;20_1
224.DBC;20_1
224.DBD;20_1
224.DC0;20_1
224.DCZ;20_1
224.DD;20_1
224.E11;20_1
224.E12;20_1
224.E21;20_1
224.E22;20_1
224.F1;20_1
224.F20;20_1
224.F2Z;20_1
224.G0;20_1
224.GA;20_1
224.GB;20_1
224.H1;20_1
224.H20;20_1
224.H2Z;20_1
224.H3;20_1
224.H41;20_1
224.H42;20_1
224.H4Z;20_1
224.HZ;20_1
224.J0;20_1
224.JA;20_1
224.JB;20_1
224.K;20_1
225.11;20_1
225.12;20_1
225.1Z;20_1
225.21;20_1
225.22;20_1
225.2Z;20_1
225.31;20_1
225.32;20_1
225.3Z;20_1
225.41;20_1
225.42;20_1
225.4Z;20_1
225.5;20_1
225.A10;20_1
225.A1Z;20_1
225.A2;20_1
225.A30;20_1
225.A3Z;20_1
225.A4;20_1
225.A5;20_1
225.A61;20_1
225.A62;20_1
225.A6A;20_1
225.A6B;20_1
225.AA0;20_1
225.AAZ;20_1
225.AB;20_1
225.B1;20_1
225.B20;20_1
225.B2Z;20_1
225.B30;20_1
225.B3Z;20_1
225.B4;20_1
225.B5;20_1
225.B6;20_1
225.BZ;20_1
225.C;20_1
226.1;20_1
226.21;20_1
226.22;20_1
226.2Z;20_1
226.31;20_1
226.32;20_1
226.3Z;20_1
226.41;20_1
226.42;20_1
226.4Z;20_1
226.51;20_1
226.52;20_1
226.53;20_1
226.5Z;20_1
226.60;20_1
226.6Z;20_1
227.1;20_1
227.21;20_1
227.22;20_1
227.2Z;20_1
227.3;20_1
227.4;20_1
227.51;20_1
227.52;20_1
227.5A;20_1
227.5B;20_1
227.5C;20_1
227.61;20_1
227.62;20_1
227.6Z;20_1
228.11;20_1
228.12;20_1
228.1Z;20_1
228.21;20_1
228.22;20_1
228.2Z;20_1
228.31;20_1
228.32;20_1
228.3Z;20_1
228.41;20_1
228.42;20_1
228.4A;20_1
228.4B;20_1
228.4C;20_1
228.51;20_1
228.52;20_1
228.5Z;20_1
228.A11;20_1
228.A12;20_1
228.A1Z;20_1
228.A2;20_1
228.AA0;20_1
228.AAZ;20_1
228.AB;20_1
228.B0;20_1
228.BA;20_1
228.BB;20_1
228.BC;20_1
228.BD;20_1
228.BE;20_1
228.C0;20_1
228.CZ;20_1
228.D0;20_1
228.DZ;20_1
228.E;20_1
229.1;20_1
229.2;20_1
229.31;20_1
229.32;20_1
229.33;20_1
229.3A1;20_1
229.3A2;20_1
229.3A3;20_1
229.3A4;20_1
229.3A5;20_1
229.3A6;20_1
229.3B;20_1
229.3C;20_1
229.3D1;20_1
229.3D2;20_1
229.3D3;20_1
229.3D4;20_1
229.41;20_1
229.42;20_1
229.4A0;20_1
229.4AA;20_1
229.4AB10;20_1
229.4AB1Z;20_1
229.4AB2;20_1
229.4AC;20_1
229.4B0;20_1
229.4BA;20_1
229.4BB;20_1
229.4C1;20_1
229.4C2;20_1
229.4C3;20_1
229.4C4;20_1
229.4C5;20_1
229.4C6;20_1
229.4D;20_1
229.5;20_1
229.61;20_1
229.62;20_1
229.6Z;20_1
229.A1;20_1
229.A20;20_1
229.A2A;20_1
229.A2B;20_1
229.A2C;20_1
229.A3;20_1
229.A4;20_1
229.AA0;20_1
229.AAA1;20_1
229.AAA2;20_1
229.AAA3;20_1
229.AAA4;20_1
229.AAB1;20_1
229.AAB2;20_1
229.AAB9;20_1
229.AABA0;20_1
229.AABAA;20_1
229.AABAB;20_1
229.AABB;20_1
229.AABC;20_1
229.AABD;20_1
229.AAC;20_1
229.AB;20_1
229.AC;20_1
229.AD;20_1
229.B10;20_1
229.B1A;20_1
229.B1B;20_1
229.B1C;20_1
229.B1D;20_1
229.B2;20_1
229.B3;20_1
229.B4;20_1
229.C;20_1
229.D0;20_1
229.DZ;20_1
229.E;20_1
229.F;20_1
229.G;20_1
230.1;20_1
230.21;20_1
230.22;20_1
230.2Z;20_1
230.31;20_1
230.32;20_1
230.33;20_1
230.3A1;20_1
230.3A2;20_1
230.3A3;20_1
230.3A4;20_1
230.3A5;20_1
230.3A6;20_1
230.3B;20_1
230.3C;20_1
230.4;20_1
230.51;20_1
230.52;20_1
230.5Z;20_1
230.61;20_1
230.62;20_1
230.6Z;20_1
230.70;20_1
230.7Z;20_1
230.8;20_1
230.9;20_1
231.1;20_1
231.2;20_1
231.30;20_1
231.3Z;20_1
231.4;20_1
231.5;20_1
231.610;20_1
231.61Z;20_1
231.62;20_1
231.63;20_1
231.6410;20_1
231.641Z;20_1
231.642;20_1
231.64Z;20_1
231.65;20_1
231.6Z;20_1
231.71;20_1
231.72;20_1
231.7A0;20_1
231.7AA;20_1
231.7AB;20_1
231.7B;20_1
231.81;20_1
231.82;20_1
231.8A;20_1
231.8B;20_1
231.8C;20_1
231.91;20_1
231.92;20_1
231.9Z;20_1
232.1;20_1
232.2;20_1
232.3;20_1
232.41;20_1
232.42;20_1
232.4Z;20_1
232.5;20_1
232.61;20_1
232.62;20_1
232.6A;20_1
232.6B;20_1
232.7;20_1
233.111;20_1
233.1120;20_1
233.112Z;20_1
233.11Z;20_1
233.12;20_1
233.1Z;20_1
233.2;20_1
233.31;20_1
233.32;20_1
233.3Z;20_1
233.40;20_1
233.4Z;20_1
233.50;20_1
233.5Z;20_1
233.6;20_1
233.A0;20_1
233.AZ;20_1
233.B0;20_1
233.BA;20_1
233.BB;20_1
233.C;20_1
234.1;20_1
234.210;20_1
234.21Z;20_1
234.22;20_1
234.23;20_1
234.2A0;20_1
234.2AZ;20_1
234.2B;20_1
234.310;20_1
234.31Z;20_1
234.320;20_1
234.32A;20_1
234.32B;20_1
234.33;20_1
234.34;20_1
234.3Z;20_1
234.41;20_1
234.420;20_1
234.42A0;20_1
234.42AA;20_1
234.42AB;20_1
234.42B;20_1
234.43;20_1
234.44;20_1
234.4A;20_1
234.4B;20_1
234.50;20_1
234.5A0;20_1
234.5AZ;20_1
234.5B0;20_1
234.5BZ;20_1
234.5C0;20_1
234.5CZ;20_1
234.5D1;20_1
234.5D2;20_1
234.5D3;20_1
234.5D4;20_1
234.5D51;20_1
234.5D52;20_1
234.5D5A;20_1
234.5D5B;20_1
234.5D6;20_1
234.5E;20_1
234.61;20_1
234.62;20_1
234.6Z;20_1
234.7;20_1
234.81;20_1
234.82;20_1
234.8Z;20_1
234.A1;20_1
234.A20;20_1
234.A2A;20_1
234.A2B;20_1
234.A2C;20_1
234.A31;20_1
234.A32;20_1
234.A3Z;20_1
234.A4;20_1
234.AA0;20_1
234.AAA0;20_1
234.AAAZ;20_1
234.AAB;20_1
234.AB0;20_1
234.ABA1;20_1
234.ABA2;20_1
234.ABA31;20_1
234.ABA32;20_1
234.ABA3A;20_1
234.ABA3B;20_1
234.ABA4;20_1
234.ABAZ;20_1
234.ABB;20_1
234.AC11;20_1
234.AC12;20_1
234.AC1A;20_1
234.AC1B;20_1
234.AC2;20_1
234.AD;20_1
234.AE;20_1
234.B1;20_1
234.B20;20_1
234.B2A0;20_1
234.B2AZ;20_1
234.B2B0;20_1
234.B2BZ;20_1
234.B2C;20_1
234.B30;20_1
234.B3A;20_1
234.B3B;20_1
234.B3C;20_1
234.B41;20_1
234.B42;20_1
234.B4Z;20_1
234.B5;20_1
234.B6;20_1
234.BA;20_1
234.BB;20_1
234.BC;20_1
234.C0;20_1
234.CA0;20_1
234.CAZ;20_1
234.CB0;20_1
234.CBZ;20_1
234.CC0;20_1
234.CCZ;20_1
234.CD;20_1
234.D11;20_1
234.D12;20_1
234.D1Z;20_1
234.D2;20_1
234.DZ;20_1
234.E11;20_1
234.E12;20_1
234.E1Z;20_1
234.E2;20_1
234.EZ;20_1
234.F110;20_1
234.F11Z;20_1
234.F12;20_1
234.F1A0;20_1
234.F1AZ;20_1
234.F1B0;20_1
234.F1BZ;20_1
234.F1C;20_1
234.F2;20_1
234.F30;20_1
234.F3A11;20_1
234.F3A12;20_1
234.F3A1Z;20_1
234.F3A2;20_1
234.F3AZ;20_1
234.F3B0;20_1
234.F3BZ;20_1
234.F3C;20_1
234.F4;20_1
234.F50;20_1
234.F5A0;20_1
234.F5AZ;20_1
234.F5B;20_1
234.F6;20_1
234.F7;20_1
234.F8;20_1
234.FA0;20_1
234.FAZ;20_1
234.FB0;20_1
234.FBZ;20_1
234.FC0;20_1
234.FCZ;20_1
234.FD;20_1
234.FE;20_1
234.G1;20_1
234.G2;20_1
234.G30;20_1
234.G3Z;20_1
234.G4;20_1
234.G5;20_1
234.G6;20_1
234.GA10;20_1
234.GA1Z;20_1
234.GA2;20_1
234.GA3;20_1
234.GA41;20_1
234.GA42;20_1
234.GA4Z;20_1
234.GAA;20_1
234.GAB1;20_1
234.GAB2;20_1
234.GAB3;20_1
234.GAB4;20_1
234.GAB5;20_1
234.GAB6;20_1
234.GAC;20_1
234.GB0;20_1
234.GBA0;20_1
234.GBAA;20_1
234.GBAB;20_1
234.GBAC;20_1
234.GBB10;20_1
234.GBB1Z;20_1
234.GBB2;20_1
234.GBB30;20_1
234.GBB3A0;20_1
234.GBB3AZ;20_1
234.GBB3B;20_1
234.GBB4;20_1
234.GBB5;20_1
234.GBB6;20_1
234.GBBA0;20_1
234.GBBAZ;20_1
234.GBBB;20_1
234.GBBC;20_1
234.GBBD;20_1
234.GBC10;20_1
234.GBC1Z;20_1
234.GBC2;20_1
234.GBC3;20_1
234.GBC4;20_1
234.GBCA0;20_1
234.GBCAZ;20_1
234.GBCB0;20_1
234.GBCBA0;20_1
234.GBCBAZ;20_1
234.GBCBB;20_1
234.GBCC;20_1
234.GBCD1;20_1
234.GBCD21;20_1
234.GBCD220;20_1
234.GBCD22Z;20_1
234.GBCD23;20_1
234.GBCD2Z;20_1
234.GBCE;20_1
234.GBD1;20_1
234.GBD2;20_1
234.GBD3;20_1
234.GBD4;20_1
234.GBDA0;20_1
234.GBDAA0;20_1
234.GBDAAA;20_1
234.GBDAAB;20_1
234.GBDAAC;20_1
234.GBDAB;20_1
234.GBDAC;20_1
234.GBDAD;20_1
234.GBDAE;20_1
234.GBDB;20_1
234.GBDC;20_1
234.GBDD;20_1
234.GBE10;20_1
234.GBE1A;20_1
234.GBE1B;20_1
234.GBE1C;20_1
234.GBE1D;20_1
234.GBE1E;20_1
234.GBE2;20_1
234.GBE3;20_1
234.GBE4;20_1
234.GBEA;20_1
234.GBEB;20_1
234.GBEC;20_1
234.GBF;20_1
234.GBG10;20_1
