regine;regine_ned;a_reg_km2;q_sp_m3/s/km2;runoff_mm/yr;q_reg_m3/s;vassom;komnr;fylke;ospar_region
195.4C;195.4B;8.2200;0.074000;2333.6640;0.608280;195;1929;19;Lofoten-Barents Sea
195.510;195.42;73.8800;0.038000;1198.3680;2.807440;195;1928;19;Lofoten-Barents Sea
195.51Z;195.510;8.7800;0.057000;1797.5520;0.500460;195;1928;19;Lofoten-Barents Sea
195.521;195.510;80.6500;0.019000;599.1840;1.532350;195;1929;19;Lofoten-Barents Sea
195.522;195.521;3.5400;0.048000;1513.7280;0.169920;195;1929;19;Lofoten-Barents Sea
195.52A;195.522;1.1400;0.042000;1324.5120;0.047880;195;1929;19;Lofoten-Barents Sea
195.52B;195.52A;16.1400;0.060000;1892.1600;0.968400;195;1929;19;Lofoten-Barents Sea
195.52C;195.52B;7.9100;0.086000;2712.0960;0.680260;195;1929;19;Lofoten-Barents Sea
195.531;195.522;12.3900;0.064000;2018.3040;0.792960;195;1929;19;Lofoten-Barents Sea
195.532;195.531;25.4300;0.071000;2239.0560;1.805530;195;1929;19;Lofoten-Barents Sea
195.53Z;195.532;36.2800;0.071000;2239.0560;2.575880;195;1929;19;Lofoten-Barents Sea
195.54;195.532;9.4900;0.043000;1356.0480;0.408070;195;1929;19;Lofoten-Barents Sea
195.61;195.54;25.2000;0.069000;2175.9840;1.738800;195;1929;19;Lofoten-Barents Sea
195.62;195.61;79.3500;0.039000;1229.9040;3.094650;195;1929;19;Lofoten-Barents Sea
195.63;195.62;86.3500;0.048000;1513.7280;4.144800;195;1929;19;Lofoten-Barents Sea
195.6A0;195.63;1.0800;0.064000;2018.3040;0.069120;195;1929;19;Lofoten-Barents Sea
195.6AA;195.6A0;0.2600;0.074000;2333.6640;0.019240;195;1929;19;Lofoten-Barents Sea
195.6AB;195.6AA;3.2300;0.108000;3405.8880;0.348840;195;1929;19;Lofoten-Barents Sea
195.6B;195.6A0;0.3700;0.071000;2239.0560;0.026270;195;1929;19;Lofoten-Barents Sea
195.6C;195.6B;6.0300;0.089000;2806.7040;0.536670;195;1929;19;Lofoten-Barents Sea
195.6D;195.6C;4.7800;0.094000;2964.3840;0.449320;195;1929;19;Lofoten-Barents Sea
195.7;195.63;163.6100;0.047000;1482.1920;7.689670;195;1929;19;Lofoten-Barents Sea
196.;161_209;0.0000;0.000000;0.0000;0.000000;0;0;0;0
196.1;196.;68.1100;0.044000;1387.5840;2.996840;196;1931;19;Lofoten-Barents Sea
196.21;196.1;7.9500;0.041000;1292.9760;0.325950;196;1931;19;Lofoten-Barents Sea
196.22;196.21;15.5900;0.042000;1324.5120;0.654780;196;1931;19;Lofoten-Barents Sea
196.2A1;196.22;30.9300;0.041000;1292.9760;1.268130;196;1931;19;Lofoten-Barents Sea
196.2A21;196.2A1;8.2700;0.032000;1009.1520;0.264640;196;1931;19;Lofoten-Barents Sea
196.2A22;196.2A21;11.7900;0.041000;1292.9760;0.483390;196;1931;19;Lofoten-Barents Sea
196.2A2A;196.2A22;4.5900;0.037000;1166.8320;0.169830;196;1931;19;Lofoten-Barents Sea
196.2A2B;196.2A2A;29.5600;0.045000;1419.1200;1.330200;196;1931;19;Lofoten-Barents Sea
196.2A2C;196.2A2B;4.7100;0.053000;1671.4080;0.249630;196;1931;19;Lofoten-Barents Sea
196.2B;196.2A22;19.7500;0.049000;1545.2640;0.967750;196;1931;19;Lofoten-Barents Sea
196.2C;196.2B;61.7000;0.032000;1009.1520;1.974400;196;1931;19;Lofoten-Barents Sea
196.2D;196.2C;25.2000;0.033000;1040.6880;0.831600;196;1924;19;Lofoten-Barents Sea
196.31;196.22;67.1500;0.041000;1292.9760;2.753150;196;1931;19;Lofoten-Barents Sea
196.32;196.31;25.7100;0.029000;914.5440;0.745590;196;1924;19;Lofoten-Barents Sea
196.41;196.32;27.9000;0.027000;851.4720;0.753300;196;1924;19;Lofoten-Barents Sea
196.42;196.41;5.2200;0.024000;756.8640;0.125280;196;1924;19;Lofoten-Barents Sea
196.4Z;196.42;73.7600;0.032000;1009.1520;2.360320;196;1924;19;Lofoten-Barents Sea
196.51;196.42;0.3300;0.017000;536.1120;0.005610;196;1933;19;Lofoten-Barents Sea
196.52;196.51;19.5100;0.022000;693.7920;0.429220;196;1933;19;Lofoten-Barents Sea
196.5A;196.52;34.6200;0.027000;851.4720;0.934740;196;1933;19;Lofoten-Barents Sea
196.5B;196.5A;35.9500;0.032000;1009.1520;1.150400;196;1933;19;Lofoten-Barents Sea
196.5C;196.5B;1.1600;0.027000;851.4720;0.031320;196;1933;19;Lofoten-Barents Sea
196.5D;196.5C;17.3100;0.025000;788.4000;0.432750;196;1933;19;Lofoten-Barents Sea
196.61;196.52;39.4600;0.021000;662.2560;0.828660;196;1933;19;Lofoten-Barents Sea
196.62;196.61;40.4900;0.021000;662.2560;0.850290;196;1933;19;Lofoten-Barents Sea
196.630;196.62;73.8900;0.027000;851.4720;1.995030;196;1933;19;Lofoten-Barents Sea
196.63Z;196.630;27.5300;0.038000;1198.3680;1.046140;196;1933;19;Lofoten-Barents Sea
196.64;196.630;14.8600;0.028000;883.0080;0.416080;196;1933;19;Lofoten-Barents Sea
196.71;196.64;4.3800;0.031000;977.6160;0.135780;196;1933;19;Lofoten-Barents Sea
196.72;196.71;89.7500;0.040000;1261.4400;3.590000;196;1933;19;Lofoten-Barents Sea
196.7Z;196.72;76.7300;0.048000;1513.7280;3.683040;196;1933;19;Lofoten-Barents Sea
196.A10;196.72;8.8000;0.021000;662.2560;0.184800;196;1924;19;Lofoten-Barents Sea
196.A1Z;196.A10;43.6800;0.029000;914.5440;1.266720;196;1924;19;Lofoten-Barents Sea
196.A2;196.A10;20.7100;0.022000;693.7920;0.455620;196;1924;19;Lofoten-Barents Sea
196.A31;196.A2;2.8200;0.019000;599.1840;0.053580;196;1924;19;Lofoten-Barents Sea
196.A32;196.A31;21.4300;0.019000;599.1840;0.407170;196;1924;19;Lofoten-Barents Sea
196.A3Z;196.A32;50.8000;0.027000;851.4720;1.371600;196;1924;19;Lofoten-Barents Sea
196.A40;196.A32;42.1900;0.019000;599.1840;0.801610;196;1924;19;Lofoten-Barents Sea
196.A4A;196.A40;100.2800;0.026000;819.9360;2.607280;196;1924;19;Lofoten-Barents Sea
196.A4B;196.A4A;35.4000;0.029000;914.5440;1.026600;196;1924;19;Lofoten-Barents Sea
196.A510;196.A40;22.8700;0.021000;662.2560;0.480270;196;1924;19;Lofoten-Barents Sea
196.A51Z;196.A510;23.9500;0.026000;819.9360;0.622700;196;1924;19;Lofoten-Barents Sea
196.A52;196.A510;0.0500;0.013000;409.9680;0.000650;196;1924;19;Lofoten-Barents Sea
196.A53;196.A52;4.1600;0.014000;441.5040;0.058240;196;1924;19;Lofoten-Barents Sea
196.A5A;196.A53;10.4300;0.018000;567.6480;0.187740;196;1924;19;Lofoten-Barents Sea
196.A5B1;196.A5A;15.3100;0.022000;693.7920;0.336820;196;1925;19;Lofoten-Barents Sea
196.A5B21;196.A5B1;7.4200;0.021000;662.2560;0.155820;196;1925;19;Lofoten-Barents Sea
196.A5B22;196.A5B21;6.7100;0.023000;725.3280;0.154330;196;1925;19;Lofoten-Barents Sea
196.A5B2Z;196.A5B22;31.7300;0.033000;1040.6880;1.047090;196;1925;19;Lofoten-Barents Sea
196.A5C;196.A5B22;10.5700;0.029000;914.5440;0.306530;196;1925;19;Lofoten-Barents Sea
196.A6;196.A53;32.0600;0.017000;536.1120;0.545020;196;1924;19;Lofoten-Barents Sea
196.AA1;196.A6;1.1200;0.013000;409.9680;0.014560;196;1924;19;Lofoten-Barents Sea
196.AA21;196.AA1;11.3400;0.019000;599.1840;0.215460;196;1924;19;Lofoten-Barents Sea
196.AA22;196.AA21;0.5700;0.014000;441.5040;0.007980;196;1924;19;Lofoten-Barents Sea
196.AA2Z;196.AA22;16.5700;0.026000;819.9360;0.430820;196;1924;19;Lofoten-Barents Sea
196.AA3;196.AA22;0.1100;0.014000;441.5040;0.001540;196;1924;19;Lofoten-Barents Sea
196.AA4;196.AA3;0.7300;0.016000;504.5760;0.011680;196;1922;19;Lofoten-Barents Sea
196.AA5;196.AA4;16.7200;0.019000;599.1840;0.317680;196;1924;19;Lofoten-Barents Sea
196.AA6;196.AA5;10.7400;0.016000;504.5760;0.171840;196;1922;19;Lofoten-Barents Sea
196.AAZ;196.AA6;111.1500;0.035000;1103.7600;3.890250;196;1922;19;Lofoten-Barents Sea
196.AB10;196.AA6;35.1800;0.029000;914.5440;1.020220;196;1922;19;Lofoten-Barents Sea
196.AB1A;196.AB10;19.6200;0.028000;883.0080;0.549360;196;1922;19;Lofoten-Barents Sea
196.AB1B;196.AB1A;18.8100;0.026000;819.9360;0.489060;196;1922;19;Lofoten-Barents Sea
196.AB1C;196.AB1B;8.7000;0.036000;1135.2960;0.313200;196;1922;19;Lofoten-Barents Sea
196.AB21;196.AB10;66.8300;0.037000;1166.8320;2.472710;196;1922;19;Lofoten-Barents Sea
196.AB22;196.AB21;0.1800;0.016000;504.5760;0.002880;196;1922;19;Lofoten-Barents Sea
196.AB2Z;196.AB22;30.1400;0.039000;1229.9040;1.175460;196;1922;19;Lofoten-Barents Sea
196.AB30;196.AB22;5.3900;0.018000;567.6480;0.097020;196;1922;19;Lofoten-Barents Sea
196.AB3Z;196.AB30;72.0300;0.032000;1009.1520;2.304960;196;1922;19;Lofoten-Barents Sea
196.AB4;196.AB30;2.8900;0.020000;630.7200;0.057800;196;1922;19;Lofoten-Barents Sea
196.AB5;196.AB4;40.4300;0.027000;851.4720;1.091610;196;1922;19;Lofoten-Barents Sea
196.AB61;196.AB5;11.3700;0.019000;599.1840;0.216030;196;1922;19;Lofoten-Barents Sea
196.AB62;196.AB61;24.6000;0.038000;1198.3680;0.934800;196;1922;19;Lofoten-Barents Sea
196.AB6Z;196.AB62;86.6800;0.044000;1387.5840;3.813920;196;1922;19;Lofoten-Barents Sea
196.ABA0;196.AB62;24.8600;0.032000;1009.1520;0.795520;196;1922;19;Lofoten-Barents Sea
196.ABAZ;196.ABA0;54.3100;0.056000;1766.0160;3.041360;196;1922;19;Lofoten-Barents Sea
196.ABB0;196.ABA0;14.1700;0.040000;1261.4400;0.566800;196;1922;19;Lofoten-Barents Sea
196.ABBZ;196.ABB0;56.0300;0.059000;1860.6240;3.305770;196;1922;19;Lofoten-Barents Sea
196.ABC;196.ABB0;119.4300;0.051000;1608.3360;6.090930;196;1922;19;Lofoten-Barents Sea
196.AC1;196.AB62;8.1000;0.027000;851.4720;0.218700;196;1922;19;Lofoten-Barents Sea
196.AC20;196.AC1;11.1200;0.026000;819.9360;0.289120;196;1922;19;Lofoten-Barents Sea
196.AC2A1;196.AC20;0.9600;0.023000;725.3280;0.022080;196;1922;19;Lofoten-Barents Sea
196.AC2A2;196.AC2A1;2.8800;0.027000;851.4720;0.077760;196;1922;19;Lofoten-Barents Sea
196.AC2A3;196.AC2A2;0.4500;0.025000;788.4000;0.011250;196;1922;19;Lofoten-Barents Sea
196.AC2A4;196.AC2A3;0.1700;0.022000;693.7920;0.003740;196;1922;19;Lofoten-Barents Sea
196.AC2AZ;196.AC2A4;27.9700;0.043000;1356.0480;1.202710;196;1922;19;Lofoten-Barents Sea
196.AC2B;196.AC2A4;54.8000;0.049000;1545.2640;2.685200;196;1922;19;Lofoten-Barents Sea
196.AC3;196.AC20;32.2800;0.043000;1356.0480;1.388040;196;1922;19;Lofoten-Barents Sea
196.AC4;196.AC3;15.9700;0.033000;1040.6880;0.527010;196;1922;19;Lofoten-Barents Sea
196.AC51;196.AC4;3.7200;0.027000;851.4720;0.100440;196;1922;19;Lofoten-Barents Sea
196.AC52;196.AC51;3.4300;0.031000;977.6160;0.106330;196;1922;19;Lofoten-Barents Sea
196.AC5Z;196.AC52;32.7900;0.052000;1639.8720;1.705080;196;1922;19;Lofoten-Barents Sea
196.AC6;196.AC52;14.7500;0.036000;1135.2960;0.531000;196;1922;19;Lofoten-Barents Sea
196.AC71;196.AC6;4.1800;0.029000;914.5440;0.121220;196;1922;19;Lofoten-Barents Sea
196.AC72;196.AC71;3.1800;0.031000;977.6160;0.098580;196;1922;19;Lofoten-Barents Sea
196.AC7A;196.AC72;0.6700;0.029000;914.5440;0.019430;196;1922;19;Lofoten-Barents Sea
196.AC7B10;196.AC7A;11.5600;0.044000;1387.5840;0.508640;196;1922;19;Lofoten-Barents Sea
196.AC7B1Z;196.AC7B10;22.1400;0.054000;1702.9440;1.195560;196;1922;19;Lofoten-Barents Sea
196.AC7B2;196.AC7B10;11.7500;0.046000;1450.6560;0.540500;196;1922;19;Lofoten-Barents Sea
196.AC7B3;196.AC7B2;1.1900;0.041000;1292.9760;0.048790;196;1922;19;Lofoten-Barents Sea
196.AC7B4;196.AC7B3;8.0200;0.050000;1576.8000;0.401000;196;1922;19;Lofoten-Barents Sea
196.AC7B5;196.AC7B4;14.0700;0.052000;1639.8720;0.731640;196;1922;19;Lofoten-Barents Sea
196.AC7B6;196.AC7B5;4.7400;0.044000;1387.5840;0.208560;196;1922;19;Lofoten-Barents Sea
196.AC8;196.AC72;6.0300;0.030000;946.0800;0.180900;196;1922;19;Lofoten-Barents Sea
196.AD11;196.AC8;5.4900;0.032000;1009.1520;0.175680;196;1922;19;Lofoten-Barents Sea
196.AD12;196.AD11;25.6000;0.036000;1135.2960;0.921600;196;1922;19;Lofoten-Barents Sea
196.AD21;196.AD12;16.7900;0.034000;1072.2240;0.570860;196;1922;19;Lofoten-Barents Sea
196.AD22;196.AD21;3.9100;0.024000;756.8640;0.093840;196;1922;19;Lofoten-Barents Sea
196.AD230;196.AD22;11.5600;0.027000;851.4720;0.312120;196;1922;19;Lofoten-Barents Sea
196.AD23Z;196.AD230;43.5400;0.036000;1135.2960;1.567440;196;1922;19;Lofoten-Barents Sea
196.AD240;196.AD230;1.6900;0.021000;662.2560;0.035490;196;1922;19;Lofoten-Barents Sea
196.AD24A;196.AD240;47.1700;0.037000;1166.8320;1.745290;196;1922;19;Lofoten-Barents Sea
196.AD24B;196.AD24A;10.9000;0.043000;1356.0480;0.468700;196;1922;19;Lofoten-Barents Sea
196.AD2Z;196.AD240;74.2000;0.039000;1229.9040;2.893800;196;1922;19;Lofoten-Barents Sea
196.AD310;196.AD240;10.6600;0.025000;788.4000;0.266500;196;1922;19;Lofoten-Barents Sea
196.AD31Z;196.AD310;28.9100;0.042000;1324.5120;1.214220;196;1922;19;Lofoten-Barents Sea
196.AD320;196.AD310;18.8400;0.027000;851.4720;0.508680;196;1922;19;Lofoten-Barents Sea
196.AD32Z;196.AD320;44.9600;0.039000;1229.9040;1.753440;196;1922;19;Lofoten-Barents Sea
196.AD33;196.AD320;18.4400;0.027000;851.4720;0.497880;196;1922;19;Lofoten-Barents Sea
196.AD4;196.AD33;109.4100;0.029000;914.5440;3.172890;196;1922;19;Lofoten-Barents Sea
196.AD5;196.AD4;27.1900;0.025000;788.4000;0.679750;196;1922;19;Lofoten-Barents Sea
196.AD61;196.AD5;32.3000;0.024000;756.8640;0.775200;196;1922;19;Lofoten-Barents Sea
196.AD620;196.AD61;1.4100;0.016000;504.5760;0.022560;196;1922;19;Lofoten-Barents Sea
196.AD62Z;196.AD620;17.7700;0.029000;914.5440;0.515330;196;1922;19;Lofoten-Barents Sea
196.AD6Z;196.AD620;12.5900;0.036000;1135.2960;0.453240;196;1922;19;Lofoten-Barents Sea
196.AD7;196.AD620;18.7900;0.019000;599.1840;0.357010;196;1922;19;Lofoten-Barents Sea
196.AD8;196.AD7;77.2800;0.019000;599.1840;1.468320;196;1922;19;Lofoten-Barents Sea
196.AD9;196.AD8;14.1600;0.016000;504.5760;0.226560;196;1922;19;Lofoten-Barents Sea
196.ADA;196.AD9;83.4300;0.021000;662.2560;1.752030;196;1922;19;Lofoten-Barents Sea
196.ADB;196.ADA;32.9300;0.016000;504.5760;0.526880;196;1922;19;Lofoten-Barents Sea
196.AE1;196.AD9;0.3700;0.016000;504.5760;0.005920;196;1922;19;Lofoten-Barents Sea
196.AE2;196.AE1;0.1400;0.016000;504.5760;0.002240;196;1922;19;Lofoten-Barents Sea
196.AE3;196.AE2;16.7000;0.020000;630.7200;0.334000;196;1922;19;Lofoten-Barents Sea
196.AE41;196.AE3;61.8000;0.021000;662.2560;1.297800;196;1922;19;Lofoten-Barents Sea
196.AE42;196.AE41;42.5900;0.015000;473.0400;0.638850;196;1922;19;Lofoten-Barents Sea
196.AE4Z;196.AE42;25.8600;0.024000;756.8640;0.620640;196;1922;19;Lofoten-Barents Sea
196.AE5;196.AE42;4.0100;0.018000;567.6480;0.072180;196;1922;19;Lofoten-Barents Sea
196.AE6;196.AE5;27.7600;0.020000;630.7200;0.555200;196;1922;19;Lofoten-Barents Sea
196.AE7;196.AE6;9.0700;0.022000;693.7920;0.199540;196;1922;19;Lofoten-Barents Sea
196.AE8;196.AE7;18.1700;0.024000;756.8640;0.436080;196;1922;19;Lofoten-Barents Sea
196.AF1;196.AE8;37.3800;0.026000;819.9360;0.971880;196;1922;19;Lofoten-Barents Sea
196.AF2;196.AF1;71.5200;0.026000;819.9360;1.859520;196;1922;19;Lofoten-Barents Sea
196.AF9;196.AF2;4.3100;0.030000;946.0800;0.129300;196;1922;19;Lofoten-Barents Sea
196.AFZ;196.AF9;48.3500;0.037000;1166.8320;1.788950;196;1922;19;Lofoten-Barents Sea
196.AG;196.AF9;98.7200;0.020000;630.7200;1.974400;196;1922;19;Lofoten-Barents Sea
196.B11;196.A6;7.8900;0.015000;473.0400;0.118350;196;1924;19;Lofoten-Barents Sea
196.B12;196.B11;6.3100;0.014000;441.5040;0.088340;196;1924;19;Lofoten-Barents Sea
196.B1Z;196.B12;81.3100;0.038000;1198.3680;3.089780;196;1924;19;Lofoten-Barents Sea
196.B2;196.B12;43.7800;0.021000;662.2560;0.919380;196;1924;19;Lofoten-Barents Sea
196.BA0;196.B2;34.6000;0.022000;693.7920;0.761200;196;1924;19;Lofoten-Barents Sea
196.BAA0;196.BA0;8.4100;0.024000;756.8640;0.201840;196;1924;19;Lofoten-Barents Sea
196.BAAZ;196.BAA0;34.6300;0.047000;1482.1920;1.627610;196;1924;19;Lofoten-Barents Sea
196.BAB;196.BAA0;76.7000;0.050000;1576.8000;3.835000;196;1924;19;Lofoten-Barents Sea
196.BB0;196.BA0;96.6600;0.036000;1135.2960;3.479760;196;1924;19;Lofoten-Barents Sea
196.BBZ;196.BB0;45.2100;0.038000;1198.3680;1.717980;196;1924;19;Lofoten-Barents Sea
196.BC;196.BB0;79.1800;0.044000;1387.5840;3.483920;196;1924;19;Lofoten-Barents Sea
196.C11;196.B2;75.4000;0.026000;819.9360;1.960400;196;1924;19;Lofoten-Barents Sea
196.C12;196.C11;3.4800;0.012000;378.4320;0.041760;196;1924;19;Lofoten-Barents Sea
196.C1Z;196.C12;72.7500;0.030000;946.0800;2.182500;196;1924;19;Lofoten-Barents Sea
196.C2;196.C12;99.5200;0.025000;788.4000;2.488000;196;1924;19;Lofoten-Barents Sea
196.CA0;196.C2;26.3200;0.012000;378.4320;0.315840;196;1924;19;Lofoten-Barents Sea
196.CAA;196.CA0;39.7800;0.016000;504.5760;0.636480;196;1933;19;Lofoten-Barents Sea
196.CAB;196.CAA;59.8600;0.022000;693.7920;1.316920;196;1924;19;Lofoten-Barents Sea
196.CB;196.CA0;1.7900;0.012000;378.4320;0.021480;196;1924;19;Lofoten-Barents Sea
196.CC1;196.CB;15.9200;0.014000;441.5040;0.222880;196;1933;19;Lofoten-Barents Sea
196.CC2;196.CC1;7.3600;0.011000;346.8960;0.080960;196;1933;19;Lofoten-Barents Sea
196.CC9;196.CC2;0.4800;0.010000;315.3600;0.004800;196;1933;19;Lofoten-Barents Sea
196.CCA;196.CC9;5.6000;0.013000;409.9680;0.072800;196;1933;19;Lofoten-Barents Sea
196.CCB;196.CCA;11.4300;0.016000;504.5760;0.182880;196;1933;19;Lofoten-Barents Sea
196.CD;196.CC9;50.1000;0.028000;883.0080;1.402800;196;1933;19;Lofoten-Barents Sea
196.D0;196.C2;30.3200;0.012000;378.4320;0.363840;196;1924;19;Lofoten-Barents Sea
196.DA1;196.D0;76.8100;0.022000;693.7920;1.689820;196;1924;19;Lofoten-Barents Sea
196.DA2;196.DA1;43.0500;0.014000;441.5040;0.602700;196;1924;19;Lofoten-Barents Sea
196.DA3;196.DA2;7.7300;0.016000;504.5760;0.123680;196;1924;19;Lofoten-Barents Sea
196.DA4;196.DA3;6.1100;0.011000;346.8960;0.067210;196;1924;19;Lofoten-Barents Sea
196.DAA;196.DA4;13.0100;0.012000;378.4320;0.156120;196;1924;19;Lofoten-Barents Sea
196.DAB1;196.DAA;9.1200;0.012000;378.4320;0.109440;196;1924;19;Lofoten-Barents Sea
196.DAB2;196.DAB1;18.0700;0.015000;473.0400;0.271050;196;1924;19;Lofoten-Barents Sea
196.DAB9;196.DAB2;3.5300;0.012000;378.4320;0.042360;196;1924;19;Lofoten-Barents Sea
196.DABZ;196.DAB9;18.9000;0.026000;819.9360;0.491400;196;1924;19;Lofoten-Barents Sea
196.DAC0;196.DAB9;85.0900;0.020000;630.7200;1.701800;196;1924;19;Lofoten-Barents Sea
196.DACZ;196.DAC0;33.6900;0.018000;567.6480;0.606420;196;1924;19;Lofoten-Barents Sea
196.DAD;196.DAC0;84.4800;0.022000;693.7920;1.858560;196;1924;19;Lofoten-Barents Sea
196.DB0;196.DA4;97.9700;0.015000;473.0400;1.469550;196;1924;19;Lofoten-Barents Sea
196.DBA0;196.DB0;77.9600;0.025000;788.4000;1.949000;196;1924;19;Lofoten-Barents Sea
196.DBAZ;196.DBA0;26.5300;0.032000;1009.1520;0.848960;196;1924;19;Lofoten-Barents Sea
196.DBB;196.DBA0;26.9300;0.032000;1009.1520;0.861760;196;1924;19;Lofoten-Barents Sea
196.DC0;196.DB0;6.5600;0.009000;283.8240;0.059040;196;1924;19;Lofoten-Barents Sea
196.DCA0;196.DC0;89.6900;0.021000;662.2560;1.883490;196;1924;19;Lofoten-Barents Sea
196.DCAZ;196.DCA0;33.3100;0.026000;819.9360;0.866060;196;1924;19;Lofoten-Barents Sea
196.DCB;196.DCA0;12.8700;0.023000;725.3280;0.296010;196;1924;19;Lofoten-Barents Sea
196.DD0;196.DC0;57.5600;0.016000;504.5760;0.920960;196;1924;19;Lofoten-Barents Sea
196.DDA0;196.DD0;18.9800;0.017000;536.1120;0.322660;196;1924;19;Lofoten-Barents Sea
196.DDAA;196.DDA0;31.4500;0.025000;788.4000;0.786250;196;1924;19;Lofoten-Barents Sea
196.DDAB;196.DDAA;12.1800;0.027000;851.4720;0.328860;196;1924;19;Lofoten-Barents Sea
196.DDAC;196.DDAB;25.0100;0.034000;1072.2240;0.850340;196;1922;19;Lofoten-Barents Sea
196.DDB;196.DDA0;67.0000;0.025000;788.4000;1.675000;196;1924;19;Lofoten-Barents Sea
196.DDC;196.DDB;26.7700;0.030000;946.0800;0.803100;196;1924;19;Lofoten-Barents Sea
196.DDD;196.DDC;56.7200;0.039000;1229.9040;2.212080;196;1924;19;Lofoten-Barents Sea
196.DE11;196.DD0;5.8000;0.012000;378.4320;0.069600;196;1924;19;Lofoten-Barents Sea
196.DE12;196.DE11;29.5500;0.021000;662.2560;0.620550;196;1924;19;Lofoten-Barents Sea
196.DE21;196.DE12;16.5300;0.016000;504.5760;0.264480;196;1924;19;Lofoten-Barents Sea
196.DE22;196.DE21;5.6500;0.013000;409.9680;0.073450;196;1924;19;Lofoten-Barents Sea
196.DE2Z;196.DE22;47.2500;0.025000;788.4000;1.181250;196;1924;19;Lofoten-Barents Sea
196.DEZ;196.DE22;50.2600;0.020000;630.7200;1.005200;196;1924;19;Lofoten-Barents Sea
196.DF11;196.DE22;7.7300;0.017000;536.1120;0.131410;196;1924;19;Lofoten-Barents Sea
196.DF120;196.DF11;0.2500;0.016000;504.5760;0.004000;196;1924;19;Lofoten-Barents Sea
196.DF12A;196.DF120;0.7200;0.017000;536.1120;0.012240;196;1924;19;Lofoten-Barents Sea
196.DF12B;196.DF12A;2.3000;0.022000;693.7920;0.050600;196;1924;19;Lofoten-Barents Sea
196.DF13;196.DF120;0.7900;0.016000;504.5760;0.012640;196;1924;19;Lofoten-Barents Sea
196.DF1A;196.DF13;0.3300;0.016000;504.5760;0.005280;196;1924;19;Lofoten-Barents Sea
196.DF1B;196.DF1A;17.7600;0.029000;914.5440;0.515040;196;1924;19;Lofoten-Barents Sea
196.DF1C;196.DF1B;11.3500;0.033000;1040.6880;0.374550;196;1924;19;Lofoten-Barents Sea
196.DF21;196.DF13;3.6400;0.016000;504.5760;0.058240;196;1924;19;Lofoten-Barents Sea
196.DF22;196.DF21;0.0700;0.018000;567.6480;0.001260;196;1924;19;Lofoten-Barents Sea
196.DF23;196.DF22;4.7500;0.018000;567.6480;0.085500;196;1924;19;Lofoten-Barents Sea
196.DF30;196.DF23;3.3900;0.017000;536.1120;0.057630;196;1924;19;Lofoten-Barents Sea
196.DF3Z;196.DF30;3.1900;0.019000;599.1840;0.060610;196;1924;19;Lofoten-Barents Sea
196.DF4;196.DF30;9.0100;0.021000;662.2560;0.189210;196;1924;19;Lofoten-Barents Sea
196.E0;196.D0;0.3500;0.010000;315.3600;0.003500;196;1924;19;Lofoten-Barents Sea
196.EA0;196.E0;103.4300;0.023000;725.3280;2.378890;196;1933;19;Lofoten-Barents Sea
196.EAZ;196.EA0;38.5500;0.032000;1009.1520;1.233600;196;1933;19;Lofoten-Barents Sea
196.EB;196.EA0;28.2200;0.032000;1009.1520;0.903040;196;1933;19;Lofoten-Barents Sea
196.F1;196.E0;2.4800;0.009000;283.8240;0.022320;196;1924;19;Lofoten-Barents Sea
196.F2;196.F1;4.8900;0.012000;378.4320;0.058680;196;1924;19;Lofoten-Barents Sea
196.F3;196.F2;20.9900;0.011000;346.8960;0.230890;196;1924;19;Lofoten-Barents Sea
196.F4;196.F3;54.0900;0.023000;725.3280;1.244070;196;1924;19;Lofoten-Barents Sea
196.F5;196.F4;44.3300;0.014000;441.5040;0.620620;196;1924;19;Lofoten-Barents Sea
196.F6;196.F5;5.3300;0.009000;283.8240;0.047970;196;1924;19;Lofoten-Barents Sea
196.FZ;196.F6;91.8200;0.027000;851.4720;2.479140;196;1924;19;Lofoten-Barents Sea
196.G1;196.F6;39.1500;0.023000;725.3280;0.900450;196;1924;19;Lofoten-Barents Sea
196.G20;196.G1;16.0700;0.015000;473.0400;0.241050;196;1924;19;Lofoten-Barents Sea
196.G2Z;196.G20;15.7800;0.030000;946.0800;0.473400;196;1924;19;Lofoten-Barents Sea
196.G3;196.G20;5.3600;0.019000;599.1840;0.101840;196;1924;19;Lofoten-Barents Sea
196.G40;196.G3;3.9800;0.021000;662.2560;0.083580;196;1924;19;Lofoten-Barents Sea
196.G4Z;196.G40;45.8500;0.029000;914.5440;1.329650;196;1924;19;Lofoten-Barents Sea
196.G5;196.G40;72.6600;0.024000;756.8640;1.743840;196;1924;19;Lofoten-Barents Sea
196.G61;196.G5;4.5000;0.016000;504.5760;0.072000;196;1924;19;Lofoten-Barents Sea
196.G62;196.G61;37.6200;0.021000;662.2560;0.790020;196;1924;19;Lofoten-Barents Sea
196.G6A;196.G62;2.2500;0.017000;536.1120;0.038250;196;1924;19;Lofoten-Barents Sea
196.G6B;196.G6A;17.6000;0.022000;693.7920;0.387200;196;1924;19;Lofoten-Barents Sea
196.H11;196.G62;4.6700;0.022000;693.7920;0.102740;196;1924;19;Lofoten-Barents Sea
196.H12;196.H11;156.3400;0.022000;693.7920;3.439480;196;1924;19;Lofoten-Barents Sea
